simulation_id,systematic_factor_F,analytical_conditional_loss
141,-0.4285020013835833,2166180.3029682357
142,0.5653419027848343,742629.599049449
143,-0.5288387974123726,2431810.782476565
144,0.02639142160187914,1296771.223308979
145,-0.5267659036245689,2425996.666528268
146,0.8901496035013318,553211.62917687
147,0.9738088558277507,515930.2632637495
148,-0.22142814761403426,1709805.1678574071
149,1.483737639708743,357436.70700536575
150,0.15738487795092654,1125216.1660307876
151,0.1669749024633945,1113742.1146566686
152,-1.6526256175621976,8584809.695283046
153,-0.2682313002196281,1803109.725381417
154,-0.029244363188109426,1378680.631074668
155,0.31809058594716233,950308.777451481
156,-0.6786781488462489,2891770.230213945
157,-0.8676343997330411,3596543.7276253565
158,1.4038170170774005,376067.3058804946
159,0.7361983662262226,633200.6330160502
160,1.6251979562040464,328673.0900433475
161,-0.9425628291564395,3919717.764687496
162,0.45026367713391424,831125.870637577
163,-0.1157575077610307,1517976.8468035117
164,-1.0057177378559639,4213280.951604588
165,-0.286200546709795,1840381.2984645306
166,-1.3560123738526328,6242039.539859799
167,-0.6099922711103973,2670938.799198889
168,0.6045706059691349,715335.8475117692
169,1.2171054105719636,427609.2766706309
170,-0.6896092326927882,2928557.188204539
171,1.446516285204353,365882.66499309737
172,-1.9115725449709164,11182306.043462222
173,0.38829714145434563,884489.6748551126
174,-0.3045754702479974,1879351.4545534137
175,-0.4044930617023816,2107205.5668569626
176,-1.9758323160232458,11913519.809940847
177,-0.5765206225081717,2569546.4358283496
178,-0.5963094990406738,2629011.395877661
179,-1.3509737020690713,6207550.809722938
180,-0.27601538046004337,1819154.6674807724
181,0.01887952289541211,1307498.1149775228
182,0.1498347330324794,1134348.6429133574
183,-0.6408939936828472,2768121.4123320025
184,-0.05441373021175864,1417661.285190766
185,0.8532843910212472,570951.8048158648
186,1.0146155201665432,499142.93663605483
187,0.8045810383073655,595713.0189938607
188,0.8150949772239603,590235.8277941637
189,0.13983233038044718,1146583.184366879
190,1.239321817083452,420822.0691980559
191,0.3801693939172745,891809.4976856912
192,-0.236907612361259,1740071.629946156
193,-1.626155945286397,8349491.014390476
194,-1.363040628025968,6290426.380035831
195,-1.492440025194757,7241231.604064086
196,0.5633546628623894,744049.2577099231
197,-0.8760913153825232,3631703.8577815024
198,-0.7882589405409055,3282135.5693491045
199,-0.39154500844360624,2076100.8759271377
200,-0.9674044659349337,4032814.2747675246
201,0.05382870092718847,1258444.4490750835
202,-1.5961437130382319,8089156.408705174
203,0.5745593640818119,736092.0405024422
204,0.4848987940165781,803099.8573414263
205,-0.20556252712670398,1679377.5072292557
206,-0.6175665191858047,2694437.183672339
207,0.25676886808119737,1012849.0558239438
208,1.078264301991871,474643.06397578894
209,-1.9705435246746528,11851994.707999768
210,0.5812660288467686,731383.7994025938
211,-0.22111393915315877,1709196.767062444
212,-0.524816375196294,2420541.550041078
213,-0.3453116242489347,1968924.9482309176
214,-1.2423086944152812,5503493.175844092
215,-1.775128500031698,9745501.63646857
216,0.60241610547478,716799.3619576263
217,0.5940549831304917,722517.5213345663
218,0.047822130023782564,1266721.7118384351
219,0.9320724330092087,534030.4485266221
220,1.034361412374248,491328.46218525467
221,0.6578459609095438,680408.247410961
222,0.8377245966845805,578694.9052017949
223,1.038243989123145,489814.9507423817
224,0.3997464345528193,874307.2375029931
225,-0.24196712610876442,1750090.1037782854
226,-0.10769239390275849,1504344.769405135
227,-0.13320480575317206,1547940.3623112428
228,-1.051154930890634,4437083.043650364
229,0.556919829060525,748671.2165626832
230,-0.19717620360108232,1663533.1912603322
231,1.0063274137158051,502482.109461618
232,-0.840729329811863,3486846.0294780442
233,1.7926932581486537,300496.67730200564
234,-0.7770133437322745,3239805.80751691
235,-1.2115150443357752,5317354.717271395
236,0.352298011064942,917498.357220842
237,0.9896899358769023,509292.77470294986
238,0.03227699632428572,1288437.4678223236
239,0.10745119860730125,1187274.3580806362
240,-0.4624884667794969,2252621.639570239
241,-0.8331828710669218,3456660.864823388
242,-0.11116282815268466,1510193.871317997
243,-0.6095370592611713,2669533.1372113293
244,0.7769831172253229,610446.9672098676
245,1.0923910374354797,469469.58561863384
246,-0.9615351026599315,4005818.324102827
247,-1.5542152696961438,7736804.18602967
248,1.1620865292878833,445262.7649097982
249,-0.7443387801013404,3119818.930689476
250,-1.1884396834408903,5181602.178120092
251,0.7400269279753786,631013.5910774823
252,0.6166350997747718,707215.2252350615
253,0.9281014437839593,535803.480461368
254,-1.8085008727247864,10082634.41513033
255,-0.14521131803928722,1568941.3878040842
256,-0.4495805901185234,2219376.8887166074
257,0.813587773818734,591016.4652374932
258,0.0636713030176543,1245016.2074093327
259,-1.6255188657852675,8343893.594057649
260,0.8205882580091665,587403.4046335737
261,-0.6212845959630278,2706048.1471271184
262,0.40842340931989074,866689.4976062817
263,-0.7701533987826138,3214246.2034579967
264,-0.8885270699047787,3684004.821694184
265,-0.2095182926640647,1686908.3338818506
266,-0.3772771821963108,2042383.9389886816
267,1.038744673854693,489620.31815347244
268,-3.1115245619395058,30812961.35983579
269,0.21409391076133993,1059358.9043491473
270,0.13269713770987465,1155406.2523011488
271,0.8775119498610112,559198.8541478482
272,1.0883515621191617,470939.432957102
273,-0.6734445751939429,2874320.3234982183
274,0.34542450140140935,923976.1133622552
275,-0.07462402761782225,1449864.69136824
276,-1.138175362626566,4896692.440673343
277,-0.7726136758487443,3223390.2694064695
278,0.2087697868328358,1065341.3407764386
279,0.6331067649562451,696329.8016578194
280,-0.8161616435435034,3389501.61747553
281,-1.151812930674592,4972551.444171127
282,0.3661930827783164,904576.5024384276
283,-0.7190369149640709,3029912.1789926165
284,-1.0597006302953929,4480390.126607865
285,-0.6967067468856003,2952691.0717723574
286,1.3108028623684944,400232.0704122622
287,1.165051081075172,444279.85193724086
288,0.9702368072933271,517441.8520975712
289,1.5761460941756704,338082.16159810213
290,0.29838916142470917,969868.8717757902
291,0.16831212863768086,1112153.2818845604
292,-1.1034763153379332,4708420.492372092
293,-0.22692990397356547,1720496.4881352298
294,0.5532748795776974,751306.3140387895
295,-0.339258534006345,1955332.4619642438
296,-0.7143573865508196,3013566.0995082054
297,0.6442381654835813,689103.1321998885
298,-0.275424401606234,1817931.1341442752
299,0.1492736699270571,1135030.800039242
300,0.47674040070685353,809589.5025353114
301,-2.071350456088093,13066713.39291836
302,0.6780724074640296,667762.4228543806
303,-0.9370533651405784,3895044.254322388
304,0.20969468807378291,1064299.1586774364
305,-0.3303539263795139,1935517.6824369908
306,-1.085041305069489,4611118.155451661
307,0.43988113085100816,839773.2827835552
308,-1.268050018483877,5663541.236888945
309,0.40655194290314184,868325.3317041661
310,0.03888608137735359,1279152.7745954595
311,-2.0176788815229743,12408899.221351529
312,0.13961123481090462,1146855.381618265
313,0.4094920895876735,865757.1353007861
314,-1.0358364579271235,4360423.987958802
315,-0.9777646363398595,4080884.0765809403
316,-0.0037469049696561008,1340429.1549157156
317,1.593062843930756,334772.68048896303
318,-1.3198550935506832,5998228.706610401
319,1.644103105721058,325195.8731903464
320,-0.3610711048620001,2004785.6940445884
321,0.8518820141111229,571643.3551563873
322,0.06352286833702273,1245217.477163583
323,-0.014461137161031647,1356353.3897143085
324,-1.119420963561009,4794095.2365327105
325,1.4096267083811174,374649.4231400265
326,-1.6890593270802743,8917593.338495454
327,-0.8702011400825407,3607180.4570359164
328,0.37557504259635904,895981.0741685688
329,1.979327228103807,275155.9479962926
330,0.17561855416011865,1103519.7345093186
331,1.1963683540148653,434118.9817344356
332,0.2150022395605713,1058342.316493678
333,-0.10698926387259364,1503162.7903717998
334,1.3691570908127524,384743.92931083735
335,-0.8749301100015393,3626856.636267649
336,-1.8507135972341648,10522238.498462662
337,0.400707267833948,873459.5105305089
338,1.299230121385508,403441.007298391
339,0.5460225090898193,756586.2910211115
340,-0.062347516856299814,1430205.965493436
341,-1.1016847913124066,4698882.462125361
342,0.42468335040881366,852641.1509492674
343,0.2755703735430802,993149.511663593
344,1.6321294732208538,327388.7784265976
345,0.0874730066241411,1213226.7728732235
346,-2.64553157155286,21718222.04112184
347,-0.8571690897947793,3553485.673914388
348,2.4380268733668724,232118.7100574343
349,-0.6408776738715652,2768069.163230779
350,-0.6402669886494118,2766114.718267997
351,-1.7688402467218942,9682995.702996662
352,0.01876284672068336,1307665.5301035177
353,0.007924376024411896,1323325.2447975306
354,-0.515292056250326,2394070.9287331416
355,-0.30665293477815897,1883812.7159441435
356,0.41128290539798795,864197.6182059377
357,-0.07385732596853478,1448628.082452782
358,-1.7502783799894408,9500359.588000912
359,0.10984860477737544,1184204.008098088
360,-0.22816000529246624,1722896.8244214861
361,0.303242176841232,965004.7446297387
362,1.2310719394869734,423320.21871333517
363,0.4629252655493293,820735.3301415448
364,1.3361006090577587,393378.0043792329
365,1.6973133549549728,315831.4200625622
366,0.26790713157418283,1001121.6213771298
367,0.2752624379848053,993468.3533607429
368,0.43077657002607317,847451.8528614314
369,-0.8654155759239393,3587373.043858309
370,-0.6893316556575438,2927617.3198730093
371,-0.2510881248122083,1768309.1166551895
372,-1.8338118719658556,10344446.431122366
373,-1.9957783634479327,12147738.50546805
374,-0.6585182601732333,2825126.424457657
375,-0.8299013025981533,3443613.728851744
376,0.6350709246408743,695047.1056352272
377,-2.0640070073148644,12975211.137470033
378,-0.08400693654542542,1465094.8393046393
379,0.3138123165043021,954514.4872029613
380,0.4653796890803946,818740.6471121416
381,0.8553302893101722,569945.1456352781
382,-0.46961744311402753,2271203.4996416033
383,0.15713779567087427,1125513.6442304114
384,-0.2492407793848501,1764602.5614527885
385,-0.8967277504219963,3718887.5332133556
386,-0.7935919103531442,3302397.3648014143
387,-1.5173565186612228,7437784.038589263
388,0.11031138926895538,1183612.396579895
389,-0.23850465559013392,1743227.2407431959
390,-0.7791247037114798,3247712.4174586325
391,0.8105448794332977,592597.1069279051
392,0.4919022612238453,797582.9753077866
393,0.8570923290392344,569080.2708556347
394,0.053163930684302786,1259357.4348405232
395,-0.7890851090628375,3285266.5285938224
396,-0.7177231451251046,3025314.2302787234
397,0.5914364724041049,724321.008901775
398,-1.2785985505972184,5730315.657633124
399,-0.4286861383302005,2166639.2174134045
400,0.2864025819042629,982013.2439174862
401,-0.8367783711673418,3471010.959850915
402,-0.22333217922877732,1713496.9849598901
403,-1.071332371921961,4539965.20048952
404,-0.5212643117727723,2410634.529459715
405,1.7831871774228714,301946.3966081898
406,-1.3994925208283144,6546665.387003779
407,0.8012714956442112,597452.472184534
408,0.1086949242163682,1185680.3567993068
409,-3.681039807892954,43825976.33159693
410,-1.3824489195815868,6425748.896544113
411,-0.6605976581482956,2831929.0252376045
412,-0.8629477765784187,3577199.678958273
413,-0.32379662952912225,1921062.85523265
414,-0.03893449185206353,1393542.4194943046
415,1.9796344792041418,275118.7263376131
416,-0.5868307878561315,2600356.4057537317
417,-1.142493723966986,4920598.464592353
418,-1.7167135659796773,9177147.529885938
419,-0.5810552352052483,2583051.4667677255
420,-1.7673444405649958,9668174.552943975
421,-0.6856295391513217,2915110.6324892943
422,-1.6097522558567148,8206353.442745464
423,-1.5884449572762491,8023473.47122814
424,0.48174153408828746,805603.2446131615
425,0.06939626221146339,1237282.2405249204
426,-0.4522812463933139,2226290.162697719
427,0.12403144507374189,1166230.0248512586
428,-0.5485164028492758,2487717.291678184
429,0.39167854517361317,881466.8252972169
430,-0.6895747132442687,2928440.2899904926
431,0.7855197881438474,605833.4868090956
432,-0.0001623691590963589,1335149.3438354507
433,0.8242274084069857,585537.9720539862
434,-0.9033576632111714,3747318.9968328383
435,-1.2249784167640312,5398030.470963332
436,-1.1416216407894533,4915762.140649465
437,0.2615236577779785,1007822.3117840714
438,-0.33660390547414965,1949402.8434894602
439,-0.006727066708979043,1344836.938523988
440,1.6119360926615829,331161.0870978429
441,-2.374286417127664,17262204.87148818
442,0.9976316272480815,506023.73089814675
443,-0.05598335635398353,1420133.2431090113
444,0.9644014404269293,519926.11249586457
445,-1.7732692465862279,9726986.954159178
446,-0.614804329081057,2685843.747485332
447,0.45014820893884544,831221.4084013137
448,-0.6203226710540681,2703039.3941355576
449,0.3962998244338892,877356.7454841522
450,1.0930487163842209,469230.98987034964
451,1.0396293299042882,489276.7269676677
452,-1.838984714741239,10398607.512596346
453,-1.0749832800301005,4558814.7238448085
454,-1.1033493949526127,4707744.186635457
455,0.4987838488254745,792210.3034796925
456,1.2016115893751396,432456.868564943
457,-1.034743428619879,4355001.391867815
458,-0.6791979776947429,2893509.1965037156
459,1.22951074836578,423795.9019375753
460,0.8160782792411894,589727.3524119509
461,0.09808149989899098,1199364.085769577
462,2.275332641406133,244863.9547156305
463,0.15056109647135696,1133466.2316801944
464,-0.39394496391766687,2081829.6058001474
465,-1.8605264228759055,10626556.617796483
466,-3.142251142293329,31469460.083106365
467,1.5728695039810132,338731.20749209187
468,-1.7409889321573881,9410002.535643322
469,-0.3784931150265,2045234.7603866633
470,-1.003855652254812,4204337.763290155
471,-2.3697327492862716,17193013.153188396
472,1.062309327082246,480599.0874596507
473,0.12277504381294888,1167809.2316273355
474,-1.134852526545722,4878369.718699616
475,-0.5119323956354898,2384804.5016137403
476,-0.7548041592969649,3157768.097770702
477,-0.9824319177046297,4102715.2210750137
478,1.29941717129606,403388.76871476724
479,-0.3764390572933309,2040421.3478848995
480,-1.6066680898151258,8179669.722354344
481,-0.0401713726806161,1395452.4787294243
482,0.5716328932806767,738159.2656675915
483,-1.047653336581392,4419450.329485896
484,1.0245423040965231,495189.7813133468
485,0.7972642169067199,599568.5680024842
486,-0.6535816898616843,2809042.0342139467
487,-1.6331886275402594,8411487.049003065
488,0.7729113402484308,612665.3719721229
489,1.1498327979716907,449365.0047336056
490,-0.9618521763403011,4007272.3315153704
491,-0.5407347204083592,2465453.378683348
492,0.45568569913287205,826655.6520712858
493,1.1877426827213569,436877.4594545489
494,1.7036402078691617,314758.03230639227
495,-0.8913377786958118,3695925.203817469
496,0.6608956077438365,678480.4334387924
497,0.39138445361274576,881729.2113732216
498,0.7452900502151908,628024.5854565861
499,-1.5503716004285206,7705156.905540054
500,0.28566238463876054,982769.313070455
501,-1.92469545964874,11328752.368645422
502,1.2363375463485737,421722.7323899032
503,0.22547104632099296,1046710.4797163396
504,-0.014547745808668421,1356482.990372133
505,-0.2891650970102408,1846609.531032488
506,1.4515875875142037,364708.7402389367
507,-1.2858591176621217,5776681.90590564
508,0.010738687709211589,1319238.4601175822
509,1.426161579333053,370669.93342109007
510,-0.3094359573924286,1889806.8879794546
511,2.0822310206193824,263417.4795491404
512,1.5657402145935144,340152.536169557
513,1.142432348547296,451873.56519736844
514,0.06007569528756915,1249902.3146139209
515,1.8146137672489149,297216.7188700678
516,1.7954464544755468,300079.91602083517
517,-0.945442354014397,3932672.174994153
518,0.8964340177364191,550270.2339153842
519,0.01220867217568931,1317109.5889984146
520,0.28087577342005776,987675.8964279878
521,-0.55126277078909,2495623.673497703
522,1.1964906765422805,434080.07946481433
523,1.9314460165508245,281126.23267751304
524,-0.4970726002444676,2344258.746972686
525,-0.6672600296858249,2853834.6889113113
526,0.40882063037927224,866342.7955027303
527,0.3470700275552041,922420.1268921758
528,-0.645673438883498,2783465.718763176
529,0.8396539730177294,577726.3614541513
530,0.6364384009054433,694155.9870207506
531,0.6106715407605613,711213.5413487578
532,1.5293183994086994,347612.7679272332
533,0.6155501906637102,707940.3292085783
534,-0.12144662310002695,1527675.6936267165
535,-0.08373256560768645,1464646.9437448534
536,-1.7379208160335258,9380311.923660232
537,-0.778966209271527,3247118.2353429073
538,1.293178638778029,405137.6988155081
539,1.202320130142051,432233.10521714605
540,0.45701429720038295,825565.0271876944
541,0.11772404200630916,1174183.4728359755
542,-1.1069112780932533,4726757.879695802
543,-1.467286903968855,7047311.475162474
544,0.1286572675980666,1160437.3725352976
545,0.3763371250529385,895287.415670244
546,-1.0175255308750035,4270406.31289822
547,-0.10731111919278469,1503703.7084299885
548,1.272622040097228,410998.86656498606
549,0.38650690519013425,886095.4020103248
550,0.09710127358638457,1200637.195167721
551,-0.7264943304079006,3056142.6156063215
552,1.8669410693526665,289729.70853667526
553,1.636842157492942,326521.8201079741
554,0.017594459777247034,1309343.3727611229
555,-1.6374821353608042,8449522.586801581
556,0.9497336836043149,526253.0319783648
557,0.8280635123528882,583580.994115707
558,-0.9618724785454401,4007365.4484552275
559,-1.9115610810066117,11182178.752688246
560,-0.5287024280781466,2431427.851884879
561,-0.5337354449819264,2445601.710872322
562,0.9335458209279794,533374.8755856642
563,0.6108709026564796,711079.3810956469
564,1.099278943567759,466980.6370585298
565,-0.20322832410748898,1674950.9809238096
566,0.042609950248707666,1273955.3831358715
567,-0.12054828542992364,1526139.623906876
568,0.5415580343782621,759861.1763659623
569,-0.02777559274243538,1376443.7213112228
570,1.277240346456895,409668.8193272665
571,1.2471180010446852,418485.11509281996
572,-0.9920483174177276,4148041.9858010374
573,0.5186930920664965,776931.765402873
574,-0.08421153908475075,1465428.941826135
575,-0.8121894843351096,3374011.731044293
576,-0.8485863817112623,3518543.5769345374
577,-0.3955607761175649,2085695.9269876562
578,1.29807637622992,403763.4930063239
579,-0.23166553943524104,1729757.278530481
580,1.9329297680176043,280936.0554495488
581,0.8803672625908032,557837.6238044582
582,0.3275494824365231,941091.759102478
583,-0.3629958276226376,2009212.554354773
584,-1.0242870407276337,4303442.75579083
585,1.2419418184402702,420034.1385512919
586,-0.27855279698570845,1824418.0890709935
587,-0.9098245649999401,3775250.9328649947
588,-0.8622202076497651,3574205.608433328
589,-0.17315810345390698,1619054.9065552661
590,-0.6148940758850985,2686122.5244978056
591,-1.0854008486201927,4612998.043525498
592,-0.7556856327242258,3160985.05228362
593,0.018348593279332023,1308260.1289585938
594,-1.2141943115676568,5333322.630280461
595,-0.3521315012899184,1984359.4772375524
596,-0.868282101550767,3599225.001689607
597,-0.12993953800026792,1542283.0322675388
598,-0.20461751607944764,1677583.8728184528
599,-0.8304177570489942,3445663.9327428
600,0.7847188496716085,606264.1905642315
601,-1.0877875924176201,4625495.14032252
602,-0.03470020712742228,1387026.021550453
603,1.3079230715987225,401026.2268507613
604,0.9617084757589526,521078.8410588129
605,-2.4881045482800013,19052287.721989892
606,-0.8349600950780875,3463746.817420218
607,-0.27996931436952893,1827363.5278298242
608,0.265032129743005,1004132.7207764582
609,-1.8560854070392658,10579245.171407145
610,2.013499534981006,271098.326424388
611,-0.4652767025643357,2259870.4293618444
612,0.9845883166859747,511410.32395631267
613,0.3252547341263637,943317.5705807484
614,-1.043491534222834,4398577.624596673
615,-1.5101107724179816,7380165.404239023
616,-0.5962750436489015,2628906.658508137
617,2.2224911376631025,249536.45670076343
618,-1.5844732462211506,7989762.462147858
619,-0.6944933401135485,2945143.682755303
620,-0.9089069853542401,3771275.672521533
621,1.0900103764739872,470334.9242266429
622,0.030833767255884548,1290475.2998937473
623,1.6342967884842428,326989.44884667813
624,1.401586365272369,376614.4511880025
625,2.3944477021007895,235307.35909260233
626,1.638812697456766,326160.80164915684
627,-1.129093117557068,4846759.485081932
628,1.6524408540916449,323687.81436842115
629,-0.5964337947547653,2629389.2645356827
630,0.09230539716404781,1206888.9016681043
631,0.7040899854207421,651972.4553109865
632,1.0247181873763058,495120.1896587993
633,0.2707554149722626,998149.4064049608
634,1.631048094140658,327588.4219789319
635,-1.01398495138399,4253201.727315918
636,0.07474014026348753,1230113.4887842708
637,-0.8851549251091944,3669751.845639123
638,-0.3032715798742943,1876557.183307963
639,-1.0673080261660695,4519271.066022082
640,-0.17948699303970772,1630647.0762118436
641,-1.7713597084761612,9708000.815079186
642,0.8257691595956823,584750.2933432384
643,0.4605913419748274,822637.9330292116
644,-0.5251700179906644,2421530.170474772
645,-0.045914191041906624,1404359.810282613
646,0.48732498733065616,801183.0284751006
647,0.11635978532888863,1175912.1563118917
648,-0.9312992857408202,3869432.358458992
649,-0.021718567114270452,1367262.4931294646
650,0.05624651291948264,1255130.3263512861
651,-0.012548425826679845,1353494.8171218429
652,-1.0995170851494076,4687365.376385427
653,0.42602972186947347,851491.0117832939
654,-0.6189113038603238,2698630.9399290886
655,-0.018112421153188413,1361829.4188259486
656,-1.6184578661415314,8282062.776797119
657,0.48280563903490986,804758.3810600686
658,-0.7111382028462832,3002371.736059223
659,0.5760136265455251,735067.6590115767
660,1.4594866096508956,362894.96937854285
661,0.6348593328960422,695185.129989846
662,-1.9406529130063959,11508816.024067417
663,-0.40958539409606565,2119572.292016752
664,0.4548557069096037,827337.9255673559
665,-1.313246719479951,5954584.663535993
666,0.7245679493098915,639910.8599503962
667,-0.47731244571784937,2291438.8247610163
668,-0.5991125094671994,2637546.103049567
669,-1.1615697359276578,5027478.276295288
670,0.14785603996633034,1136756.567381724
671,0.26902874222938367,999949.9154105143
672,-0.1863560265173712,1643331.881837321
673,1.484332377464635,357304.9070665655
674,-0.47918193193210873,2296383.0374298524
675,1.555689574676741,342177.692050341
676,1.3711093835143762,384245.12092031946
677,-0.7665324401630257,3200834.3434664416
678,-0.9728191086073334,4057870.629377367
679,1.8052165530104467,298612.1589052177
680,-0.10396884993797595,1498097.1817547465
681,0.689331922381657,660864.143262145
682,-0.44603607315503474,2210337.291201249
683,0.010403408538074086,1319724.5732339798
684,0.3700134499506192,901063.9157804595
685,0.45256157893669713,829227.5459061558
686,0.14653375823748452,1138369.0691280845
687,1.3483802221998131,390128.7700977367
688,1.2747891402068694,410373.7888001231
689,0.059578066683540466,1250580.2998710815
690,-0.12458815813222879,1533060.9544549868
691,2.1349445793809894,257933.04288301338
692,-0.1495272867365912,1576567.560827692
693,0.18917706122846098,1087709.900076705
694,1.4853477668956656,357080.1117496295
695,0.60791038758269,713075.1995617538
696,-0.4341775419911677,2180371.847456607
697,-0.27694621236987543,1821083.613492445
698,0.2432192578315584,1027342.4185116035
699,0.8948847513736592,550993.1630936872
700,-0.33215211723532606,1939501.7913466636
701,0.17156711573237501,1108297.1409289516
702,0.1257109032852735,1164122.9982899856
703,0.21941959830228722,1053415.2454466887
704,-1.3356587437859675,6103745.442535987
705,-1.4699549275039818,7067668.385797725
706,-0.1253770377934971,1534416.5770898007
707,-1.7276432651519862,9281404.542139374
708,0.013829184156181654,1314767.287625807
709,0.5742492756895807,736310.7146965446
710,0.8681811479095287,563682.098731878
