simulation_id,portfolio_loss
553,0.0
554,0.0
555,0.0
556,0.0
557,48364197.8767999
558,0.0
559,0.0
560,4645776.186764995
561,0.0
562,0.0
563,0.0
564,0.0
565,16127236.27299897
566,13189289.29646699
567,0.0
568,0.0
569,29239276.978340376
570,0.0
571,4645776.186764995
572,0.0
573,0.0
574,16622579.30751163
575,18763324.314525187
576,31476722.880820982
577,46599050.138026774
578,0.0
579,45939104.876977585
580,0.0
581,0.0
582,0.0
583,102141037.99957283
584,0.0
585,31329053.708148587
586,18763324.314525187
587,69562509.70918661
588,15201817.435149617
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,24724990.404322125
597,0.0
598,0.0
599,0.0
600,42652868.83643251
601,0.0
602,0.0
603,8083054.654213435
604,0.0
605,0.0
606,29967416.596063465
607,16127236.27299897
608,16127236.27299897
609,0.0
610,0.0
611,0.0
612,26128189.046596855
613,88821526.9131014
614,32159860.749392126
615,0.0
616,110164569.98324127
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,101996137.7188741
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,18763324.314525187
631,0.0
632,0.0
633,26506591.283099905
634,44985842.38642867
635,0.0
636,0.0
637,18763324.314525187
638,0.0
639,20463669.554133408
640,0.0
641,18423536.62888647
642,52335066.15175441
643,0.0
644,0.0
645,3036620.5354699735
646,0.0
647,43880439.19809617
648,0.0
649,0.0
650,33457469.128248334
651,0.0
652,101668499.80080222
653,13189289.29646699
654,39910385.5833505
655,0.0
656,8083054.654213435
657,0.0
658,0.0
659,49729187.96538391
660,17003351.064255137
661,0.0
662,0.0
663,6498766.752669321
664,0.0
665,0.0
666,34234892.25470638
667,0.0
668,0.0
669,0.0
670,51656153.542224355
671,0.0
672,0.0
673,0.0
674,0.0
675,27514084.56262713
676,0.0
677,0.0
678,0.0
679,0.0
680,6548157.86996104
681,0.0
682,25311482.184486225
683,0.0
684,8083054.654213435
685,0.0
686,0.0
687,18423536.62888647
688,18423536.62888647
689,0.0
690,0.0
691,15115135.719909279
692,6548157.86996104
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,11013053.326687574
699,45367596.55320006
700,0.0
701,0.0
702,0.0
703,4645776.186764995
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,75742391.14838979
710,0.0
711,16501031.235939557
712,0.0
713,0.0
714,0.0
715,0.0
716,18763324.314525187
717,45746618.76137013
718,0.0
719,8083054.654213435
720,0.0
721,36151274.79500162
722,17134608.052963268
723,0.0
724,11204092.281538276
725,0.0
726,61747210.08208778
727,0.0
728,18763324.314525187
729,0.0
730,18763324.314525187
731,3036620.5354699735
732,0.0
733,0.0
734,0.0
735,17134608.052963268
736,87883426.9104707
737,0.0
738,0.0
739,24849965.87377643
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,33793204.98734138
747,0.0
748,39688273.5708522
749,0.0
750,0.0
751,0.0
752,18763324.314525187
753,0.0
754,0.0
755,108444486.55618766
756,0.0
757,0.0
758,15115135.719909279
759,16501031.235939557
760,0.0
761,24333832.235901304
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,18763324.314525187
768,0.0
769,27826671.589049906
770,0.0
771,11204092.281538276
772,0.0
773,0.0
774,0.0
775,15345518.185576417
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,3036620.5354699735
782,0.0
783,6498766.752669321
784,0.0
785,0.0
786,12357574.877490142
787,38925870.95888331
788,91308279.89103816
789,0.0
790,0.0
791,8083054.654213435
792,0.0
793,34550772.901885435
794,0.0
795,0.0
796,0.0
797,11213146.515989961
798,9755523.30312597
799,0.0
800,0.0
801,0.0
802,11213146.515989961
803,0.0
804,0.0
805,9289187.814006878
806,53701397.05146437
807,0.0
808,13189289.29646699
809,0.0
810,0.0
811,0.0
812,0.0
813,30547335.620726034
814,16501031.235939557
815,17134608.052963268
816,0.0
817,0.0
818,0.0
819,0.0
820,24202342.623154566
821,16622579.30751163
822,15199283.140644098
823,18763324.314525187
824,0.0
825,0.0
826,59299959.12402777
827,0.0
828,15345518.185576417
829,16501031.235939557
830,74275964.9983184
831,0.0
832,0.0
833,0.0
834,32336425.488112886
835,0.0
836,0.0
837,44961279.64201317
838,28858606.1134297
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,18423536.62888647
845,15345518.185576417
846,17711913.268659282
847,16622579.30751163
848,0.0
849,0.0
850,0.0
851,0.0
852,32480126.238539685
853,41961514.6886479
854,0.0
855,0.0
856,8083054.654213435
857,0.0
858,0.0
859,0.0
860,38397452.24008605
861,0.0
862,23900948.02158185
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,15201817.435149617
869,12357574.877490142
870,12357574.877490142
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,15115135.719909279
877,13189289.29646699
878,20476103.107047506
879,0.0
880,13934964.000771873
881,24705633.961725064
882,0.0
883,0.0
884,0.0
885,32499902.281151608
886,0.0
887,9289187.814006878
888,13189289.29646699
889,51243450.55306487
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,17003351.064255137
897,0.0
898,21700584.187818937
899,0.0
900,0.0
901,0.0
902,53384477.71891793
903,0.0
904,45109684.68910912
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,16127236.27299897
912,0.0
913,0.0
914,18763324.314525187
915,0.0
916,12357574.877490142
917,0.0
918,0.0
919,0.0
920,16622579.30751163
921,18763324.314525187
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,6498766.752669321
929,0.0
930,16303681.17308701
931,0.0
932,0.0
933,0.0
934,0.0
935,6498766.752669321
936,21780384.239728265
937,0.0
938,13189289.29646699
939,15345518.185576417
940,18423536.62888647
941,0.0
942,106409465.92321485
943,0.0
944,0.0
945,0.0
946,8083054.654213435
947,36360026.47393966
948,59867791.57085755
949,0.0
950,23284872.089363053
951,0.0
952,63337363.01709416
953,0.0
954,0.0
955,0.0
956,0.0
957,4645776.186764995
958,0.0
959,37186860.943411656
960,61750801.76924166
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,6548157.86996104
969,13189289.29646699
970,0.0
971,12357574.877490142
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,13189289.29646699
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,11013053.326687574
987,0.0
988,163084866.5459946
989,15345518.185576417
990,34550772.901885435
991,15345518.185576417
992,0.0
993,29492182.930453412
994,25882759.57612494
995,0.0
996,14938691.084502991
997,22881679.862879068
998,22366051.237329453
999,0.0
1000,13189289.29646699
1001,43346944.52029494
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,15817893.367368415
1009,102362902.28250173
1010,0.0
1011,4645776.186764995
1012,18423536.62888647
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,6498766.752669321
1018,33769054.814462885
1019,0.0
1020,8083054.654213435
1021,0.0
1022,11013053.326687574
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,18763324.314525187
1028,0.0
1029,0.0
1030,23561667.15902842
1031,25546864.17395713
1032,0.0
1033,0.0
1034,0.0
1035,46589995.90357509
1036,182494933.4516017
1037,4645776.186764995
1038,0.0
1039,0.0
1040,0.0
1041,16127236.27299897
1042,11213146.515989961
1043,0.0
1044,0.0
1045,70219903.799407
1046,0.0
1047,15199283.140644098
1048,0.0
1049,0.0
1050,0.0
1051,16127236.27299897
1052,0.0
1053,18763324.314525187
1054,0.0
1055,0.0
1056,0.0
1057,42047895.40989669
1058,176247578.44961113
1059,0.0
1060,0.0
1061,0.0
1062,18226223.6516528
1063,0.0
1064,11013053.326687574
1065,0.0
1066,0.0
1067,117196759.56529692
1068,0.0
1069,0.0
1070,16622579.30751163
1071,0.0
1072,0.0
1073,13189289.29646699
1074,0.0
1075,0.0
1076,0.0
1077,34262335.62189056
1078,0.0
1079,0.0
1080,0.0
1081,42030229.834700085
1082,13046924.622630361
1083,0.0
1084,16622579.30751163
1085,0.0
1086,0.0
1087,8083054.654213435
1088,39203953.84622876
1089,0.0
1090,12357574.877490142
1091,0.0
1092,86934631.47351015
1093,0.0
1094,0.0
1095,0.0
1096,18226223.6516528
1097,0.0
1098,6498766.752669321
1099,0.0
1100,0.0
1101,16127236.27299897
1102,22626003.025668293
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,6498766.752669321
1108,0.0
1109,0.0
1110,49347122.84366813
1111,0.0
1112,0.0
1113,8083054.654213435
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,4645776.186764995
1119,49307718.304620445
1120,0.0
1121,0.0
1122,0.0
1123,18763324.314525187
1124,0.0
1125,0.0
1126,0.0
1127,12357574.877490142
1128,0.0
1129,34044117.01902121
1130,0.0
1131,0.0
1132,0.0
1133,15201817.435149617
1134,0.0
1135,3036620.5354699735
1136,18423536.62888647
1137,0.0
1138,0.0
1139,33625354.064036086
1140,54019906.49806945
1141,3036620.5354699735
1142,8083054.654213435
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,13189289.29646699
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,25882759.57612494
1154,0.0
1155,16501031.235939557
1156,0.0
1157,12728830.840978429
1158,13189289.29646699
1159,11204092.281538276
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,56347565.45282433
1172,41869278.48174666
1173,0.0
1174,184397574.35901985
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,4645776.186764995
1180,0.0
1181,15115135.719909279
1182,0.0
1183,0.0
1184,0.0
1185,78184793.58974652
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,36608362.37269919
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,15345518.185576417
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,15345518.185576417
1204,0.0
1205,0.0
1206,0.0
1207,69336595.63053577
1208,65413776.62770474
1209,0.0
1210,0.0
1211,13189289.29646699
1212,0.0
1213,16622579.30751163
1214,36989547.966177985
1215,0.0
1216,38500358.243531406
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,8083054.654213435
1222,0.0
1223,0.0
1224,43331977.929995544
1225,0.0
1226,0.0
1227,24922303.38155579
1228,18763324.314525187
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,29436589.955574043
1235,0.0
1236,31737715.02742091
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,15817893.367368415
1244,13189289.29646699
1245,18423536.62888647
1246,0.0
1247,15201817.435149617
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,88428763.61947931
1259,0.0
1260,0.0
1261,47434060.32321725
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,129993561.05215284
1272,0.0
1273,21663293.58987032
1274,0.0
1275,15201817.435149617
1276,18226223.6516528
1277,150070574.08591002
1278,0.0
1279,141343753.3849272
1280,0.0
1281,0.0
1282,42797231.61410154
1283,0.0
1284,115533810.2917049
1285,0.0
1286,0.0
1287,0.0
1288,38569911.34482181
1289,3036620.5354699735
1290,83998536.33553286
1291,0.0
1292,18763324.314525187
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,16501031.235939557
1301,0.0
1302,52807441.3335464
1303,0.0
1304,13189289.29646699
1305,18423536.62888647
1306,0.0
1307,33625354.064036086
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,18763324.314525187
1313,18423536.62888647
1314,0.0
1315,63270094.96734896
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,72698566.82932201
1321,0.0
1322,15817893.367368415
1323,0.0
1324,0.0
1325,39871659.44011727
1326,37513370.58740451
1327,16501031.235939557
1328,0.0
1329,0.0
1330,0.0
1331,4645776.186764995
1332,0.0
1333,31326519.41364307
1334,14938691.084502991
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,18423536.62888647
1341,0.0
1342,15115135.719909279
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,18763324.314525187
1351,0.0
1352,26928763.5748868
1353,3036620.5354699735
1354,27635632.634199202
1355,0.0
1356,0.0
1357,18763324.314525187
1358,0.0
1359,8083054.654213435
1360,0.0
1361,3036620.5354699735
1362,0.0
1363,0.0
1364,17134608.052963268
1365,18423536.62888647
1366,15115135.719909279
1367,0.0
1368,37425482.98332163
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,20768576.629813544
1374,15201817.435149617
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,16622579.30751163
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,32857436.17582728
1389,13189289.29646699
1390,0.0
1391,0.0
1392,13189289.29646699
1393,37859432.2954262
1394,54120697.1806242
1395,13189289.29646699
1396,0.0
1397,0.0
1398,21780384.239728265
1399,64973455.52885727
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,53927595.20473054
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,16501031.235939557
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,15345518.185576417
1433,19760911.906674273
1434,0.0
1435,0.0
1436,0.0
1437,59839084.941893935
1438,42223803.08405631
1439,33538672.34879575
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,13189289.29646699
1452,36989547.966177985
1453,16501031.235939557
1454,0.0
1455,0.0
1456,21700584.187818937
1457,15817893.367368415
1458,126751976.69346416
1459,0.0
1460,27835725.82350159
1461,53665922.16312008
1462,125534025.08723533
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,55731489.520605534
1468,42879133.84657715
1469,0.0
1470,0.0
1471,12357574.877490142
1472,0.0
1473,38248291.69304568
1474,154276286.53746244
1475,0.0
1476,12357574.877490142
1477,16622579.30751163
1478,4645776.186764995
1479,0.0
1480,8083054.654213435
1481,0.0
1482,31242371.992908247
1483,0.0
1484,0.0
1485,49075091.13930949
1486,0.0
1487,0.0
1488,0.0
1489,77649585.60256927
1490,19296201.170203395
1491,39016083.74149113
1492,12357574.877490142
1493,0.0
1494,33622819.769530565
1495,0.0
1496,48817151.11893746
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,17134608.052963268
1504,0.0
1505,0.0
1506,12357574.877490142
1507,62199965.48499178
1508,0.0
1509,18423536.62888647
1510,0.0
1511,4645776.186764995
1512,0.0
1513,41852109.46867632
1514,0.0
1515,34890560.58752416
1516,0.0
1517,4645776.186764995
1518,11013053.326687574
1519,0.0
1520,13189289.29646699
1521,6426429.244889958
1522,0.0
1523,28391106.73161661
1524,88282508.4384185
1525,0.0
1526,27271779.212433286
1527,0.0
1528,19537651.77140953
1529,28304425.016376268
1530,63971715.44102075
1531,0.0
1532,11213146.515989961
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,60020388.48471699
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,9289187.814006878
1547,0.0
1548,0.0
1549,0.0
1550,3036620.5354699735
1551,30323897.349430256
1552,0.0
1553,32249743.772872545
1554,0.0
1555,58769739.16530745
1556,8083054.654213435
1557,34583774.720167674
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,68732739.4424668
1566,0.0
1567,0.0
1568,0.0
1569,55199988.51726879
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,15817893.367368415
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,15199283.140644098
1582,0.0
1583,0.0
1584,103996235.93626162
1585,0.0
1586,0.0
1587,76321540.26346818
1588,0.0
1589,0.0
1590,0.0
1591,27031039.883358374
1592,0.0
1593,0.0
1594,18763324.314525187
1595,0.0
1596,76908136.33254609
1597,0.0
1598,15201817.435149617
1599,0.0
1600,9289187.814006878
1601,0.0
1602,0.0
1603,0.0
1604,34241429.99625488
1605,0.0
1606,30750798.287399493
1607,0.0
1608,0.0
1609,18226223.6516528
1610,0.0
1611,32628267.50893853
1612,6548157.86996104
1613,0.0
1614,0.0
1615,0.0
1616,44564610.166438505
1617,0.0
1618,0.0
1619,13189289.29646699
1620,0.0
1621,0.0
1622,0.0
1623,42001706.06879622
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,16622579.30751163
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,72066145.20648423
1637,15201817.435149617
1638,0.0
1639,0.0
1640,0.0
1641,16501031.235939557
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,16127236.27299897
1647,0.0
1648,0.0
1649,18423536.62888647
1650,0.0
1651,0.0
1652,16622579.30751163
1653,0.0
1654,16622579.30751163
1655,0.0
1656,23282337.79485753
1657,18763324.314525187
1658,0.0
1659,17134608.052963268
1660,0.0
1661,8083054.654213435
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,22675394.142960012
1669,32682983.783955485
1670,0.0
1671,29976470.830515146
1672,35788178.17169127
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,34848802.95916443
1678,45134418.93683437
1679,0.0
1680,14049673.862157548
1681,0.0
1682,119071681.86896181
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,16127236.27299897
1692,0.0
1693,0.0
1694,4645776.186764995
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,18423536.62888647
1701,12357574.877490142
1702,18423536.62888647
1703,38809700.30539262
1704,0.0
1705,30460653.905485697
1706,0.0
1707,24724990.404322125
1708,0.0
1709,0.0
1710,0.0
1711,120583735.60064009
1712,0.0
1713,34924567.86482602
1714,18763324.314525187
1715,0.0
1716,0.0
1717,0.0
1718,15817893.367368415
1719,76078084.69698977
1720,0.0
1721,0.0
1722,24210290.927212406
1723,0.0
1724,0.0
1725,9755523.30312597
1726,87602097.70741752
1727,0.0
1728,0.0
1729,0.0
1730,25414352.816578537
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,46573978.22060603
1736,6426429.244889958
1737,0.0
1738,0.0
1739,4645776.186764995
1740,0.0
1741,24652652.896542758
1742,0.0
1743,40789587.86621592
1744,0.0
1745,18226223.6516528
1746,0.0
1747,0.0
1748,0.0
1749,34581217.6818936
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,16127236.27299897
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,30933029.087277696
1761,15345518.185576417
1762,0.0
1763,37469701.055055484
1764,143598666.5127549
1765,0.0
1766,0.0
