simulation_id,portfolio_loss
342,15040213.458713753
343,0.0
344,12951661.418241609
345,15104019.477146156
346,17105933.67630196
347,23291750.785669707
348,0.0
349,6153572.77424745
350,11677778.402051054
351,26873075.15163218
352,84351582.4824836
353,0.0
354,0.0
355,0.0
356,17435826.482695285
357,17487758.163063645
358,12448178.554254126
359,0.0
360,27427270.18436236
361,11130498.614125397
362,26160775.024249528
363,0.0
364,15500416.494899493
365,5821854.099076635
366,0.0
367,2117178.297408806
368,11130498.614125397
369,0.0
370,81154997.64350331
371,11677778.402051054
372,0.0
373,0.0
374,0.0
375,6530756.540397004
376,0.0
377,0.0
378,39748175.61529976
379,75123199.09043154
380,0.0
381,27005703.283448216
382,0.0
383,9658035.604475295
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,65016813.66867383
392,0.0
393,0.0
394,0.0
395,27458254.96724261
396,48139749.92965589
397,0.0
398,3426241.075095102
399,11130498.614125397
400,25926879.818629626
401,0.0
402,0.0
403,0.0
404,0.0
405,15002440.44003371
406,11613972.383618651
407,0.0
408,21095906.232571565
409,69525624.37862593
410,0.0
411,0.0
412,0.0
413,0.0
414,40190137.98356769
415,18931697.39459268
416,126228693.67922921
417,0.0
418,0.0
419,6153572.77424745
420,29003542.903847236
421,14311506.95146968
422,0.0
423,15876269.513608389
424,0.0
425,0.0
426,0.0
427,2117178.297408806
428,0.0
429,0.0
430,0.0
431,16117196.024867568
432,40234870.203850254
433,0.0
434,0.0
435,45548110.218245044
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,21733690.97983983
443,0.0
444,0.0
445,0.0
446,0.0
447,30843182.377772227
448,9345521.441138031
449,0.0
450,2117178.297408806
451,0.0
452,38312996.62695898
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,49672546.87934274
460,0.0
461,82268128.55041167
462,0.0
463,77203471.99823001
464,11677778.402051054
465,0.0
466,35068394.5461478
467,10573776.65236366
468,51109946.20745708
469,79681203.8255299
470,0.0
471,11613972.383618651
472,0.0
473,0.0
474,9706536.569060821
475,59932675.43146251
476,4621520.097217464
477,6153572.77424745
478,0.0
479,14155746.13218531
480,0.0
481,0.0
482,0.0
483,24773320.37860717
484,25892445.422420967
485,0.0
486,0.0
487,0.0
488,78023359.70998025
489,0.0
490,0.0
491,11130498.614125397
492,62448817.35505806
493,0.0
494,5821854.099076635
495,0.0
496,0.0
497,27913270.88288717
498,9658035.604475295
499,0.0
500,0.0
501,0.0
502,0.0
503,26683155.08710564
504,38916254.96737713
505,9345521.441138031
506,0.0
507,16299298.499268517
508,12951661.418241609
509,0.0
510,0.0
511,0.0
512,0.0
513,0.0
514,0.0
515,143302849.02922058
516,14629376.679079276
517,0.0
518,0.0
519,10729505.057090208
520,0.0
521,0.0
522,85453475.44795698
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,37551444.9989524
529,7163971.374201123
530,58326643.528954916
531,0.0
532,55202465.98157267
533,0.0
534,11613972.383618651
535,0.0
536,3737730.29910602
537,0.0
538,26132939.054159105
539,0.0
540,26098914.077226683
541,17487758.163063645
542,11258431.526111448
543,6153572.77424745
544,12448178.554254126
545,0.0
546,0.0
547,0.0
548,0.0
549,34126994.1441738
550,0.0
551,0.0
552,0.0
553,6530756.540397004
554,51067907.48101877
555,3737730.29910602
556,0.0
557,9706536.569060821
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,21255701.134256765
564,0.0
565,0.0
566,8807522.580002641
567,0.0
568,17487758.163063645
569,0.0
570,28217263.220153853
571,11613972.383618651
572,0.0
573,0.0
574,50976057.064893104
575,0.0
576,6530756.540397004
577,0.0
578,60437213.43145658
579,18619747.60435972
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,10729505.057090208
586,0.0
587,50779146.66238725
588,0.0
589,0.0
590,0.0
591,43687912.10374566
592,0.0
593,0.0
594,0.0
595,0.0
596,15002440.44003371
597,0.0
598,0.0
599,15002440.44003371
600,0.0
601,64361474.49707085
602,59036460.40851003
603,0.0
604,16107977.951200685
605,0.0
606,0.0
607,0.0
608,10071845.509254556
609,0.0
610,0.0
611,0.0
612,12448178.554254126
613,0.0
614,12951661.418241609
615,3737730.29910602
616,71010876.44240746
617,9956997.615492105
618,0.0
619,0.0
620,0.0
621,5821854.099076635
622,23830936.725454137
623,18619747.60435972
624,0.0
625,11613972.383618651
626,0.0
627,12951661.418241609
628,0.0
629,0.0
630,31379875.948846806
631,0.0
632,0.0
633,13759091.216199582
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,86412096.22994179
645,28638233.9636535
646,15002440.44003371
647,0.0
648,0.0
649,38028290.31921588
650,21704275.26648906
651,9658035.604475295
652,0.0
653,139322638.96878856
654,10729505.057090208
655,0.0
656,0.0
657,57586773.23374393
658,13759091.216199582
659,11677778.402051054
660,63759420.17668459
661,11130498.614125397
662,0.0
663,11613972.383618651
664,11613972.383618651
665,7163971.374201123
666,0.0
667,0.0
668,0.0
669,36869057.39542995
670,0.0
671,0.0
672,0.0
673,6153572.77424745
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,26207269.770453706
680,36009971.04625158
681,0.0
682,0.0
683,11130498.614125397
684,34724808.25883344
685,0.0
686,0.0
687,0.0
688,47651883.96504236
689,17435826.482695285
690,0.0
691,0.0
692,18619747.60435972
693,40791701.06580828
694,0.0
695,60884723.463466495
696,12448178.554254126
697,25759781.46721434
698,0.0
699,48911304.21844067
700,0.0
701,17412004.3003589
702,0.0
703,0.0
704,11677778.402051054
705,8807522.580002641
706,9658035.604475295
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,11130498.614125397
713,0.0
714,0.0
715,0.0
716,22388930.140236847
717,103783221.16447985
718,0.0
719,0.0
720,0.0
721,18619747.60435972
722,17487758.163063645
723,0.0
724,0.0
725,10575177.135904955
726,15040213.458713753
727,3426241.075095102
728,0.0
729,0.0
730,5821854.099076635
731,0.0
732,15500416.494899493
733,4621520.097217464
734,17487758.163063645
735,27948595.04915362
736,0.0
737,0.0
738,15002440.44003371
739,42927686.67926185
740,24773320.37860717
741,14001418.211000057
742,0.0
743,0.0
744,12448178.554254126
745,0.0
746,31545916.00419691
747,6153572.77424745
748,55018108.58847894
749,0.0
750,0.0
751,11613972.383618651
752,22744470.997744046
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,23526838.554146565
759,0.0
760,64440206.613249525
761,4621520.097217464
762,12926168.399837188
763,108749214.96444294
764,0.0
765,0.0
766,0.0
767,3426241.075095102
768,29047512.592060436
769,46481782.78532828
770,28121465.14941831
771,0.0
772,24753551.493669316
773,0.0
774,0.0
775,17487758.163063645
776,11677778.402051054
777,0.0
778,21705675.750030354
779,0.0
780,0.0
781,0.0
782,0.0
783,29101730.5466823
784,0.0
785,42351297.91164857
786,12926168.399837188
787,0.0
788,0.0
789,9706536.569060821
790,0.0
791,51513071.03327851
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,11130498.614125397
798,17767545.1578661
799,0.0
800,66951317.43972436
801,0.0
802,33467219.38233677
803,0.0
804,0.0
805,10071845.509254556
806,0.0
807,9706536.569060821
808,12951661.418241609
809,0.0
810,73841059.50089607
811,19238146.794005513
812,62260422.008046925
813,10729505.057090208
814,0.0
815,3426241.075095102
816,0.0
817,20736925.901768528
818,4621520.097217464
819,3737730.29910602
820,32679990.81109308
821,11130498.614125397
822,16952352.713202033
823,10575177.135904955
824,6153572.77424745
825,25604053.06248779
826,0.0
827,24018514.70346065
828,0.0
829,10071845.509254556
830,15002440.44003371
831,10573776.65236366
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,13953985.12610144
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,73632427.12595265
845,26179823.46045524
846,0.0
847,0.0
848,0.0
849,37298846.887434915
850,0.0
851,0.0
852,26616412.82365236
853,0.0
854,0.0
855,0.0
856,6530756.540397004
857,16883077.831337657
858,0.0
859,0.0
860,0.0
861,44182630.135629
862,10575177.135904955
863,25245213.106613487
864,51662081.9929043
865,0.0
866,23553217.491810143
867,16107977.951200685
868,0.0
869,0.0
870,8807522.580002641
871,10575177.135904955
872,0.0
873,0.0
874,0.0
875,0.0
876,37077618.37454679
877,0.0
878,0.0
879,0.0
880,0.0
881,12926168.399837188
882,24019444.004071794
883,0.0
884,15002440.44003371
885,26075593.63080445
886,0.0
887,0.0
888,8094155.782518536
889,0.0
890,0.0
891,17831351.176298503
892,18619747.60435972
893,16952352.713202033
894,0.0
895,9706536.569060821
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,4621520.097217464
904,0.0
905,11677778.402051054
906,0.0
907,48172459.35137451
908,5862513.390705893
909,0.0
910,0.0
911,0.0
912,77754284.680204
913,0.0
914,0.0
915,0.0
916,0.0
917,9345521.441138031
918,0.0
919,0.0
920,0.0
921,17069698.65147159
922,11677778.402051054
923,0.0
924,0.0
925,0.0
926,15500416.494899493
927,0.0
928,0.0
929,39668623.29636121
930,9706536.569060821
931,0.0
932,0.0
933,0.0
934,0.0
935,35534608.77024334
936,10729505.057090208
937,15500416.494899493
938,18931697.39459268
939,27290947.790916163
940,0.0
941,0.0
942,16107977.951200685
943,0.0
944,97742930.01763329
945,0.0
946,0.0
947,0.0
948,0.0
949,34024991.929135725
950,0.0
951,0.0
952,108128395.11059527
953,0.0
954,15500416.494899493
955,12951661.418241609
956,5862513.390705893
957,42053391.9649239
958,10775092.871464914
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,76102307.13934825
968,0.0
969,0.0
970,11613972.383618651
971,0.0
972,24565633.801860258
973,0.0
974,0.0
975,10575177.135904955
976,24596725.089469448
977,11677778.402051054
978,0.0
979,0.0
980,5976977.48510973
981,30233719.98797837
982,0.0
983,0.0
984,0.0
985,0.0
986,39599165.52950316
987,0.0
988,0.0
989,0.0
990,18619747.60435972
991,35039675.34579337
992,0.0
993,0.0
994,0.0
995,0.0
996,27238476.56532608
997,11258431.526111448
998,0.0
999,10575177.135904955
1000,16237293.109457824
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,9891303.07335347
1007,4621520.097217464
1008,0.0
1009,45489332.87011825
1010,0.0
1011,0.0
1012,8807522.580002641
1013,0.0
1014,25108724.30491385
1015,24488596.273289792
1016,0.0
1017,11677778.402051054
1018,0.0
1019,16352409.47493229
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,17487758.163063645
1025,114919315.1735889
1026,0.0
1027,0.0
1028,119640704.47488046
1029,0.0
1030,0.0
1031,0.0
1032,17831351.176298503
1033,5862513.390705893
1034,0.0
1035,39475694.7462653
1036,0.0
1037,15030276.41012413
1038,0.0
1039,30070489.868837886
1040,0.0
1041,11613972.383618651
1042,0.0
1043,0.0
1044,0.0
1045,45558692.11565489
1046,0.0
1047,3737730.29910602
1048,0.0
1049,0.0
1050,56892980.70861787
1051,0.0
1052,0.0
1053,14309390.868761923
1054,37623304.64997305
1055,81649494.0478743
1056,0.0
1057,0.0
1058,20824294.539110344
1059,0.0
1060,15934358.899960449
1061,52827603.97889106
1062,0.0
1063,12448178.554254126
1064,0.0
1065,25577617.575938664
1066,0.0
1067,5821854.099076635
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,16235492.480836116
1073,5821854.099076635
1074,0.0
1075,0.0
1076,30545669.778211333
1077,0.0
1078,5976977.48510973
1079,5821854.099076635
1080,0.0
1081,0.0
1082,6153572.77424745
1083,0.0
1084,0.0
1085,5976977.48510973
1086,0.0
1087,0.0
1088,11613972.383618651
1089,18619747.60435972
1090,83997953.9511388
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,2117178.297408806
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,33313113.21083174
1101,10071845.509254556
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,15874419.629349228
1107,24176325.50594327
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,28342722.29377106
1116,10729505.057090208
1117,25243812.623072192
1118,15500416.494899493
1119,0.0
1120,6530756.540397004
1121,12448178.554254126
1122,0.0
1123,5821854.099076635
1124,0.0
1125,0.0
1126,24125956.95630518
1127,11613972.383618651
1128,79865385.43096316
1129,11613972.383618651
1130,0.0
1131,0.0
1132,0.0
1133,25374346.954091314
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,17917013.97793504
1140,0.0
1141,5821854.099076635
1142,32784487.88327234
1143,6530756.540397004
1144,0.0
1145,0.0
1146,0.0
1147,13498086.584349658
1148,23525438.07060527
1149,11613972.383618651
1150,24056667.013962585
1151,0.0
1152,27429797.113393914
1153,20979417.92514344
1154,17487758.163063645
1155,34397960.80963296
1156,0.0
1157,0.0
1158,54524252.76296906
1159,0.0
1160,0.0
1161,15030276.41012413
1162,0.0
1163,17487758.163063645
1164,0.0
1165,0.0
1166,12448178.554254126
1167,37221498.9328613
1168,0.0
1169,0.0
1170,0.0
1171,22669427.6936987
1172,0.0
1173,8807522.580002641
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,27238476.56532608
1180,0.0
1181,0.0
1182,10071845.509254556
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,5862513.390705893
1188,0.0
1189,87673972.09481071
1190,0.0
1191,10575177.135904955
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,45613451.998157024
1197,0.0
1198,32473753.667155538
1199,47771334.28769891
1200,70060375.30871828
1201,0.0
1202,11677778.402051054
1203,0.0
1204,11130498.614125397
1205,18931697.39459268
1206,22591263.300858296
1207,0.0
1208,0.0
1209,0.0
1210,17767545.1578661
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,19482417.958638612
1217,27178194.896950547
1218,11823714.866469627
1219,15030276.41012413
1220,0.0
1221,16185908.853360146
1222,0.0
1223,30418579.188546084
1224,0.0
1225,23738868.077011675
1226,6530756.540397004
1227,78089778.04600492
1228,10729505.057090208
1229,0.0
1230,15002440.44003371
1231,0.0
1232,0.0
1233,0.0
1234,25604053.06248779
1235,0.0
1236,0.0
1237,46696144.11434143
1238,33958915.313475475
1239,8807522.580002641
1240,0.0
1241,14155746.13218531
1242,5821854.099076635
1243,0.0
1244,12926168.399837188
1245,47131258.84829495
1246,0.0
1247,0.0
1248,17917013.97793504
1249,11677778.402051054
1250,15002440.44003371
1251,0.0
1252,0.0
1253,83176733.96662983
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,28618256.777189042
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,50984268.51050686
1264,0.0
1265,38646512.02635319
1266,0.0
1267,10575177.135904955
1268,15569049.959766714
1269,0.0
1270,33723767.08150588
1271,0.0
1272,10443374.1962941
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,47720860.250652805
1279,0.0
1280,0.0
1281,0.0
1282,86560141.26404831
1283,0.0
1284,36125548.920383096
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,13759091.216199582
1291,0.0
1292,41182263.90048895
1293,0.0
1294,33650522.677634075
1295,34021415.55277891
1296,70489588.83898145
1297,26160775.024249528
1298,0.0
1299,15528390.668137457
1300,11677778.402051054
1301,26616412.82365236
1302,30976206.8644321
1303,0.0
1304,0.0
1305,5821854.099076635
1306,9345521.441138031
1307,54164292.0837653
1308,17590949.86872838
1309,0.0
1310,17487758.163063645
1311,27510174.465540446
1312,19651796.507341594
1313,62801134.70905176
1314,9709648.795033531
1315,11258431.526111448
1316,4621520.097217464
1317,0.0
1318,17487758.163063645
1319,0.0
1320,0.0
1321,3426241.075095102
1322,0.0
1323,0.0
1324,11677778.402051054
1325,0.0
1326,12448178.554254126
1327,0.0
1328,0.0
1329,11613972.383618651
1330,0.0
1331,0.0
1332,0.0
1333,51246965.454197705
1334,0.0
1335,0.0
1336,15040213.458713753
1337,0.0
1338,0.0
1339,0.0
1340,26228599.27247569
1341,0.0
1342,42389591.48170559
1343,0.0
1344,0.0
1345,0.0
1346,144522303.86562136
1347,0.0
1348,25462453.934989683
1349,50288918.354996055
1350,12684329.314644454
1351,0.0
1352,0.0
1353,10575177.135904955
1354,31967626.15864764
1355,44732684.84216502
1356,29349252.661449928
1357,0.0
1358,9288754.465800995
1359,0.0
1360,18387336.42934519
1361,0.0
1362,32182435.158483762
1363,3426241.075095102
1364,22658197.98730243
1365,0.0
1366,0.0
1367,0.0
1368,9706536.569060821
1369,0.0
1370,0.0
1371,0.0
1372,11130498.614125397
1373,16225418.283502005
1374,0.0
1375,9658035.604475295
1376,10575177.135904955
1377,0.0
1378,0.0
1379,17284071.388372846
1380,27355916.897627402
1381,0.0
1382,0.0
1383,0.0
1384,181322579.9707382
1385,0.0
1386,61129008.303989105
1387,0.0
1388,0.0
1389,5862513.390705893
1390,0.0
1391,0.0
1392,9706536.569060821
1393,5821854.099076635
1394,21255701.134256765
1395,0.0
1396,96606797.99901904
1397,8807522.580002641
1398,0.0
1399,10575177.135904955
1400,0.0
1401,0.0
1402,9706536.569060821
1403,0.0
1404,18931697.39459268
1405,0.0
1406,5821854.099076635
1407,0.0
1408,67180634.05585794
1409,11798831.584186364
1410,31031339.33401124
1411,28490790.630298696
1412,84980526.62441334
1413,12951661.418241609
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,44118981.56980093
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,61791985.875362895
1426,0.0
1427,27623550.54699586
1428,3737730.29910602
1429,18619747.60435972
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,15479889.70355193
1435,15500416.494899493
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,5862513.390705893
1442,21384314.971111875
1443,16974130.736691102
1444,0.0
1445,18931697.39459268
1446,0.0
1447,10575177.135904955
1448,5821854.099076635
1449,11677778.402051054
1450,22343477.44070886
1451,5976977.48510973
1452,17487758.163063645
1453,37551444.9989524
1454,10071845.509254556
1455,21860003.671215605
1456,0.0
1457,0.0
1458,18619747.60435972
1459,17069698.65147159
1460,18619747.60435972
1461,0.0
1462,0.0
1463,0.0
1464,21384314.971111875
1465,0.0
1466,3426241.075095102
1467,48139380.54352693
1468,11130498.614125397
1469,11613972.383618651
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,11613972.383618651
1475,0.0
1476,94711552.60992993
1477,48462683.75614637
1478,0.0
1479,0.0
1480,49813134.94568905
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,12448178.554254126
1488,5862513.390705893
1489,10924700.877411447
1490,50379725.370894864
1491,18208534.942448057
1492,9579813.849342551
1493,6605133.329731628
1494,15030276.41012413
1495,0.0
1496,0.0
1497,44150635.583697826
1498,5821854.099076635
1499,40509713.36968143
1500,0.0
1501,50653092.563713506
1502,0.0
1503,14556739.6892205
1504,22372608.236550026
1505,0.0
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,12951661.418241609
1511,11258431.526111448
1512,0.0
1513,0.0
1514,15683514.05417055
1515,0.0
1516,0.0
1517,5821854.099076635
1518,23499945.052200846
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,11130498.614125397
1530,25374346.954091314
1531,0.0
1532,0.0
1533,15002440.44003371
1534,0.0
1535,0.0
1536,0.0
1537,15002440.44003371
1538,0.0
1539,9248095.174171738
1540,71016111.8959563
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,28051662.910229497
1548,47485697.60844798
1549,0.0
1550,0.0
1551,0.0
1552,36126182.642695695
1553,0.0
1554,0.0
1555,11613972.383618651
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,18879368.089257196
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,5976977.48510973
1568,4621520.097217464
1569,0.0
1570,5821854.099076635
1571,17487758.163063645
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,44881161.919097066
1579,0.0
1580,70880444.95796904
1581,16107977.951200685
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,3426241.075095102
1590,0.0
1591,16602602.04965156
1592,4621520.097217464
1593,0.0
1594,11613972.383618651
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,33934137.83462639
1600,0.0
1601,0.0
1602,0.0
1603,29101730.5466823
1604,6530756.540397004
1605,0.0
1606,0.0
1607,8270751.071656256
1608,58249871.308333896
1609,0.0
1610,0.0
1611,52372960.01763476
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,24708977.00909453
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,37076426.318608336
1622,12448178.554254126
1623,17487758.163063645
1624,33561074.07367195
1625,0.0
1626,10575177.135904955
1627,45563440.626644924
1628,105375392.49608752
1629,0.0
1630,31883358.81283429
1631,23499945.052200846
1632,19938021.194128036
1633,0.0
1634,11258431.526111448
1635,13759091.216199582
1636,0.0
1637,15002440.44003371
1638,31440227.54890065
1639,0.0
1640,0.0
1641,0.0
1642,62602116.71585042
1643,0.0
1644,46748627.01950556
1645,0.0
1646,6530756.540397004
1647,0.0
1648,0.0
1649,46683289.825717136
1650,11152276.637614468
1651,26229921.5519897
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,38529278.99418028
1660,0.0
1661,4621520.097217464
1662,46819349.577487566
1663,0.0
1664,12951661.418241609
1665,31391510.120592855
1666,0.0
1667,0.0
1668,36243412.20391131
1669,0.0
1670,13444266.868166842
1671,0.0
1672,5976977.48510973
1673,0.0
1674,33497054.246255614
1675,0.0
1676,21705675.750030354
1677,0.0
1678,0.0
1679,3178892.2546365266
1680,75581851.76793586
1681,0.0
1682,8807522.580002641
1683,16552154.621014684
1684,0.0
1685,11613972.383618651
1686,0.0
1687,0.0
1688,128763782.05841902
1689,0.0
1690,3737730.29910602
1691,0.0
1692,0.0
1693,10729505.057090208
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,18619747.60435972
1700,0.0
1701,18931697.39459268
1702,17573181.51545907
1703,25150504.144756723
1704,0.0
