date,entity_code,stock_return,entity_name,industry,region,lgd,base_pd_hint,size_bucket,analyst_note,region_note,irrelevant_score,industry_return,EAD,booking_date,internal_comment,base_pd_hint_note
2025-12-02,A-0172SR,0.0150297594023646,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,-0.0026471166291688,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-03,A-0172SR,0.0091113307480486,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,-0.0112637381058377,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-04,A-0172SR,,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-05,A-0172SR,-0.0111696268420451,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,-0.0003015667345061,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-08,A-0172SR,-0.0141209211404733,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,0.0131517878771854,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-09,A-0172SR,0.0104344851551508,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,0.0073362825364422,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-10,A-0172SR,0.0274798272276194,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,0.0160656307289417,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-12-11,A-0172SR,-0.0085442329635067,Company_A_45,A,Europe,0.4027117259847115,0.0229545316139667,Small,manual review,legacy,17,-0.0140858050562602,24102940.00088122,2025-10-08,check formatting,original base_pd_hint available
2025-06-02,A-0E88G2,-0.0155703901036415,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0005529602076241,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-03,A-0E88G2,0.0231889829070754,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0172330905611457,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-04,A-0E88G2,0.0057258757926848,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0183184481974437,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-05,A-0E88G2,0.0234558100805008,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0106371342459794,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-06,A-0E88G2,0.0069770067052607,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-09,A-0E88G2,-0.001035348900864,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0090953812038202,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-10,A-0E88G2,-0.0169602459392099,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0136191224008954,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-06-12,A-0E88G2,0.0184113046717168,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0032989542439667,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-01,A-0E88G2,-0.0090050138857597,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0096219712289246,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-02,A-0E88G2,-0.0110368110349382,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0037149241794859,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-03,A-0E88G2,0.005295624514959,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0043263144974688,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-04,A-0E88G2,-0.0186274619530519,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0133838372809235,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-07,A-0E88G2,-0.0281788044202095,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0251194077625596,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-08,A-0E88G2,-0.0025297479862874,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-09,A-0E88G2,0.038494196237188,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0094232451859564,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-10,A-0E88G2,-0.0145483543981075,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0158541643653866,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-11,A-0E88G2,0.01886003347206,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.012309197644808,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-01,A-0E88G2,0.0027666664649478,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0105578088644496,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-04,A-0E88G2,0.0043697553713839,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0078399411625386,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-05,A-0E88G2,0.0078163046748124,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0094866941709183,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-06,A-0E88G2,-0.0268623838879068,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0035578472668993,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-08,A-0E88G2,-0.0025241719825297,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0036068720141056,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-08-11,A-0E88G2,-0.0462816165656786,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0009696416285378,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-01,A-0E88G2,-0.0188949593805711,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-02,A-0E88G2,-0.0054892747512692,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0021873458027918,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-03,A-0E88G2,-0.0374891218803598,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0269105665309313,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-04,A-0E88G2,-0.027478661879229,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0109398895694683,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-05,A-0E88G2,0.0030970896305133,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0151822149727439,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-08,A-0E88G2,0.000315969636688,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.003197959946638,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-09,A-0E88G2,-0.0331613506697399,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0016963673318161,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-10,A-0E88G2,-0.00245423204736,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0182352677685309,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-09-12,A-0E88G2,-0.0324017659018555,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0070989753663894,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-01,A-0E88G2,-0.0049375388185274,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0100992546753692,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-02,A-0E88G2,0.0293458323972206,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0128222583263302,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-03,A-0E88G2,-0.0079756757855545,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0147715335897255,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-06,A-0E88G2,-0.0087382302480403,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0202534547427589,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-07,A-0E88G2,0.0002403381611461,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0002841086384081,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-08,A-0E88G2,-0.0184120191353128,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0240693646725217,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-09,A-0E88G2,-0.0288041992212773,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.004096752034854,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-10-10,A-0E88G2,0.0009381930122652,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0009863909699606,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-03,A-0E88G2,,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-04,A-0E88G2,0.0045761478011371,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0002530604133823,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-05,A-0E88G2,0.0134117376868554,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.008650284141478,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-06,A-0E88G2,0.0339792173305445,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0088547044735975,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-07,A-0E88G2,0.0023194800673577,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0099532256341279,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-10,A-0E88G2,-0.0227519763179397,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0111179190924326,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-11,A-0E88G2,0.0209583811099677,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.00946653772823,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-11-12,A-0E88G2,-0.044859189812686,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0167516922712146,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-01,A-0E88G2,-0.0145593758783643,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0033863437893976,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-02,A-0E88G2,-0.0290562034644116,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0026471166291688,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-03,A-0E88G2,-0.010771082681585,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0112637381058377,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-04,A-0E88G2,-0.0180463392527091,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-05,A-0E88G2,-0.0232282729562332,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0003015667345061,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-08,A-0E88G2,-0.0082103868763035,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0131517878771854,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-10,A-0E88G2,0.0245594340453851,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0160656307289417,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-11,A-0E88G2,0.0329659729600683,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,-0.0140858050562602,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-12-12,A-0E88G2,0.0044265602380887,Company_A_43,A,Asia,0.5010027048718158,0.0165053478571062,Large,manual review,core,32,0.0199773459418865,22471797.889777817,2025-05-14,review,original base_pd_hint available
2025-07-02,A-DT5C43,0.0121060462602147,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0037149241794859,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-03,A-DT5C43,-0.0009435611443052,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0043263144974688,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-04,A-DT5C43,-0.0210205562044475,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0133838372809235,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-07,A-DT5C43,,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0251194077625596,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-08,A-DT5C43,0.0037069146592074,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-09,A-DT5C43,0.0060532769040843,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0094232451859564,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-10,A-DT5C43,-0.0120757612691361,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0158541643653866,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-07-11,A-DT5C43,0.0250962649910975,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.012309197644808,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-01,A-DT5C43,0.0044133343793389,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0105578088644496,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-04,A-DT5C43,-0.0471712613378762,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0078399411625386,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-05,A-DT5C43,0.0059390866258971,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0094866941709183,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-06,A-DT5C43,0.0156528581391284,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0035578472668993,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-07,A-DT5C43,0.0368479077369174,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0095459566054523,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-08,A-DT5C43,-0.0312145330512239,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0036068720141056,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-11,A-DT5C43,-0.0136493563634745,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0009696416285378,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-08-12,A-DT5C43,-0.0177243476515376,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.002935172692495,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-01,A-DT5C43,6.724409547688524e-05,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-02,A-DT5C43,-0.0158248443811001,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0021873458027918,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-03,A-DT5C43,,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0269105665309313,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-04,A-DT5C43,-0.0331903905932229,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0109398895694683,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-05,A-DT5C43,-0.040352788072478,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0151822149727439,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-08,A-DT5C43,-0.01261833616918,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.003197959946638,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-09,A-DT5C43,0.0365379302807589,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0016963673318161,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-10,A-DT5C43,0.0195738819682422,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0182352677685309,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-11,A-DT5C43,-0.013567579323795,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0068066432691066,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-09-12,A-DT5C43,-0.0178147626206752,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0070989753663894,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-01,A-DT5C43,0.0093178690028065,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0100992546753692,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-02,A-DT5C43,0.0245595215879325,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0128222583263302,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-03,A-DT5C43,-0.0400844101562727,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0147715335897255,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-06,A-DT5C43,-0.0029657281337697,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0202534547427589,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-07,A-DT5C43,-0.0050883610346811,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0002841086384081,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-10-08,A-DT5C43,-0.0452342327161372,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0240693646725217,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-03,A-DT5C43,-0.0018875146797667,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-04,A-DT5C43,-0.0201761050228642,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0002530604133823,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-05,A-DT5C43,0.0254263710407523,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.008650284141478,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-06,A-DT5C43,-0.01296170522284,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0088547044735975,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-07,A-DT5C43,-0.0262906622521213,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0099532256341279,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-10,A-DT5C43,-0.0226813621944265,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0111179190924326,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-12,A-DT5C43,-0.0022269999123185,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0167516922712146,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-01,A-DT5C43,0.0335837028794444,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0033863437893976,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-02,A-DT5C43,-0.0331739298399974,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0026471166291688,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-03,A-DT5C43,-0.0321902137688835,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0112637381058377,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-05,A-DT5C43,0.0135421004062537,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0003015667345061,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-08,A-DT5C43,0.0068323763282334,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0131517878771854,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-09,A-DT5C43,-0.0071649399867114,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0073362825364422,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-10,A-DT5C43,0.0257536987218509,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0160656307289417,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-11,A-DT5C43,0.0059463807491472,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,-0.0140858050562602,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-12-12,A-DT5C43,0.0156441974838839,Company_A_03,A,Asia,0.4352110109163791,0.0165953522779802,Large,manual review,satellite,90,0.0199773459418865,31614758.98146161,2025-07-02,check formatting,original base_pd_hint available
2025-11-12,A-FVDXWD,0.0023501501092844,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,-0.0167516922712146,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
2025-12-01,A-FVDXWD,-0.0088946739708194,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,0.0033863437893976,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
2025-12-02,A-FVDXWD,-0.0094606820836873,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,-0.0026471166291688,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
2025-12-03,A-FVDXWD,-0.0205520722351747,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,-0.0112637381058377,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
2025-12-04,A-FVDXWD,0.0162541358266443,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
2025-12-05,A-FVDXWD,-0.0138060369440816,Company_A_16,A,SouthAmerica,0.4675997347177412,0.0267959378762021,Small,stable,legacy,23,-0.0003015667345061,21539459.41679,2025-11-12,check formatting,original base_pd_hint available
