Date,Price
2023-05-03,37.545745849609375
2023-05-04,37.97813415527344
2023-05-05,38.17143249511719
2023-05-08,38.060970306396484
2023-05-09,38.69609069824219
2023-05-10,38.48438262939453
2023-05-11,38.438358306884766
2023-05-12,39.11949920654297
2023-05-15,39.07347869873047
2023-05-16,38.93540573120117
2023-05-17,38.51199722290039
2023-05-18,37.922908782958984
2023-05-19,37.88608932495117
2023-05-22,37.79404067993164
2023-05-23,37.63756561279297
2023-05-24,37.103694915771484
2023-05-25,36.17403030395508
2023-05-26,35.90709686279297
2023-05-29,35.89789581298828
2023-05-30,35.88869094848633
2023-05-31,36.00835037231445
2023-06-01,35.980735778808594
2023-06-02,36.2016487121582
2023-06-05,35.9991455078125
2023-06-06,36.36732864379883
2023-06-07,36.137210845947266
2023-06-08,36.06357955932617
2023-06-09,36.6618766784668
2023-06-12,36.51460266113281
2023-06-13,36.477787017822266
2023-06-14,36.7723274230957
2023-06-15,36.80915069580078
2023-06-16,37.195743560791016
2023-06-19,36.72631072998047
2023-06-20,36.910396575927734
2023-06-21,37.214149475097656
2023-06-22,36.94721603393555
2023-06-23,36.569828033447266
2023-06-26,36.413352966308594
2023-06-27,36.698692321777344
2023-06-28,36.88278579711914
2023-06-29,36.652671813964844
2023-06-30,36.698692321777344
2023-07-03,37.15892028808594
2023-07-04,37.103694915771484
2023-07-05,36.790740966796875
2023-07-06,36.2476692199707
2023-07-07,35.94392013549805
2023-07-10,35.53891372680664
2023-07-11,35.85187530517578
2023-07-12,35.980735778808594
2023-07-13,36.28448486328125
2023-07-14,36.312103271484375
2023-07-17,36.10960006713867
2023-07-18,35.9991455078125
2023-07-19,36.10960006713867
2023-07-20,36.48698806762695
2023-07-21,36.88278579711914
2023-07-24,36.68028259277344
2023-07-25,36.75392532348633
2023-07-26,37.370628356933594
2023-07-27,36.68948745727539
2023-07-28,35.83346176147461
2023-07-31,36.01755905151367
2023-08-01,35.84266662597656
2023-08-02,35.069480895996094
2023-08-03,35.14311981201172
2023-08-04,35.39164352416992
2023-08-07,35.24436569213867
2023-08-08,35.428462982177734
2023-08-09,35.91630554199219
2023-08-10,35.49289321899414
2023-08-11,35.824256896972656
2023-08-14,35.96232604980469
2023-08-15,35.667781829833984
2023-08-16,35.787437438964844
2023-08-17,35.419254302978516
2023-08-18,35.29959487915039
2023-08-21,35.133914947509766
2023-08-22,35.4744873046875
2023-08-23,35.69539260864258
2023-08-24,35.879486083984375
2023-08-25,36.146419525146484
2023-08-28,36.312103271484375
2023-08-29,36.76312255859375
2023-08-30,35.03266906738281
2023-08-31,35.03266906738281
2023-09-01,34.876182556152344
2023-09-04,34.1766357421875
2023-09-05,33.6519775390625
2023-09-06,34.10300064086914
2023-09-07,34.222660064697266
2023-09-08,34.14902114868164
2023-09-11,33.836063385009766
2023-09-12,33.477088928222656
2023-09-13,33.30220031738281
2023-09-14,33.891292572021484
2023-09-15,33.771636962890625
2023-09-18,33.27458953857422
2023-09-19,33.41265869140625
2023-09-20,33.872886657714844
2023-09-21,33.70720291137695
2023-09-22,33.697998046875
2023-09-25,32.98004150390625
2023-09-26,32.75912857055664
2023-09-27,32.05038070678711
2023-09-28,31.9215145111084
2023-09-29,32.3541259765625
2023-10-02,31.332422256469727
2023-10-03,30.126617431640625
2023-10-04,30.191049575805664
2023-10-05,30.41196060180664
2023-10-06,30.126617431640625
2023-10-09,30.45798110961914
2023-10-10,31.544124603271484
2023-10-11,31.875492095947266
2023-10-12,31.29560089111328
2023-10-13,31.332422256469727
2023-10-16,31.29560089111328
2023-10-17,31.148326873779297
2023-10-18,30.98264503479004
2023-10-19,31.516511917114258
2023-10-20,31.41526222229004
2023-10-23,31.28639793395996
2023-10-24,32.28049087524414
2023-10-25,32.50140380859375
2023-10-26,32.639469146728516
2023-10-27,32.73151779174805
2023-10-30,32.95242691040039
2023-10-31,33.25617599487305
2023-11-01,33.4218635559082
2023-11-02,33.6519775390625
2023-11-03,33.909706115722656
2023-11-06,33.9005012512207
2023-11-07,33.56913757324219
2023-11-08,33.09969711303711
2023-11-09,33.477088928222656
2023-11-10,33.39424514770508
2023-11-13,33.4218635559082
2023-11-14,34.66447830200195
2023-11-15,34.995845794677734
2023-11-16,35.189144134521484
2023-11-17,35.2903938293457
2023-11-20,35.14311981201172
2023-11-21,35.03266906738281
2023-11-22,34.94062042236328
2023-11-23,35.17073059082031
2023-11-24,35.24436569213867
2023-11-27,35.3364143371582
2023-11-28,36.413352966308594
2023-11-29,36.137210845947266
2023-11-30,36.238460540771484
2023-12-01,36.58823776245117
2023-12-04,36.496192932128906
2023-12-05,36.96562576293945
2023-12-06,37.23255920410156
2023-12-07,37.28778839111328
2023-12-08,37.23255920410156
2023-12-11,37.44426727294922
2023-12-12,37.41665267944336
2023-12-13,37.71120071411133
2023-12-14,38.41995620727539
2023-12-15,38.13460922241211
2023-12-18,37.42585754394531
2023-12-19,37.389041900634766
2023-12-20,37.241764068603516
2023-12-21,37.35221862792969
2023-12-22,37.609947204589844
2023-12-27,37.775630950927734
2023-12-28,37.78483581542969
2023-12-29,37.90449523925781
2024-01-02,37.83086013793945
2024-01-03,37.2049446105957
2024-01-04,37.536312103271484
2024-01-05,37.49949264526367
2024-01-08,37.26017379760742
2024-01-09,37.895286560058594
2024-01-10,37.52710723876953
2024-01-11,36.404144287109375
2024-01-12,36.091190338134766
2024-01-15,35.49289321899414
2024-01-16,35.30880355834961
2024-01-17,34.18584060668945
2024-01-18,33.98333740234375
2024-01-19,34.50800323486328
2024-01-22,33.79924774169922
2024-01-23,33.75322341918945
2024-01-24,33.79924774169922
2024-01-25,33.716407775878906
2024-01-26,31.68218994140625
2024-01-29,31.553329467773438
2024-01-30,31.57173728942871
2024-01-31,31.599353790283203
2024-02-01,31.093097686767578
2024-02-02,30.927413940429688
2024-02-05,31.231168746948242
2024-02-06,30.402755737304688
2024-02-07,30.117414474487305
2024-02-08,30.329120635986328
2024-02-09,29.878093719482422
2024-02-12,29.924116134643555
2024-02-13,29.629568099975586
2024-02-14,29.307409286499023
2024-02-15,29.5283203125
2024-02-16,29.270591735839844
2024-02-19,28.727519989013672
2024-02-20,28.690702438354492
2024-02-21,28.699907302856445
2024-02-22,28.635475158691406
2024-02-23,28.506608963012695
2024-02-26,27.945131301879883
2024-02-27,28.54343032836914
2024-02-28,28.34092903137207
2024-02-29,28.534223556518555
2024-03-01,28.221267700195312
2024-03-04,28.16604232788086
2024-03-05,29.003658294677734
2024-03-06,29.215362548828125
2024-03-07,29.6663875579834
2024-03-08,29.307409286499023
2024-03-11,29.012863159179688
2024-03-12,28.976045608520508
2024-03-13,29.215362548828125
2024-03-14,28.184450149536133
2024-03-15,28.54343032836914
2024-03-18,28.4789981842041
2024-03-19,28.02797508239746
2024-03-20,28.571043014526367
2024-03-21,28.460588455200195
2024-03-22,28.672290802001953
2024-03-25,28.690702438354492
2024-03-26,28.525020599365234
2024-03-27,28.985248565673828
2024-03-28,28.9576358795166
2024-04-02,28.46979331970215
2024-04-03,28.10161018371582
2024-04-04,28.68149757385254
2024-04-05,28.304109573364258
2024-04-08,28.497404098510742
2024-04-09,28.561840057373047
2024-04-10,28.08319854736328
2024-04-11,28.847179412841797
2024-04-12,29.905710220336914
2024-04-15,29.454683303833008
2024-04-16,29.36263656616211
2024-04-17,29.178546905517578
2024-04-18,29.76763916015625
2024-04-19,29.8688907623291
2024-04-22,29.519115447998047
2024-04-23,29.39025115966797
2024-04-24,29.141727447509766
2024-04-25,29.353431701660156
2024-04-26,29.629568099975586
2024-04-29,30.375141143798828
2024-04-30,30.034574508666992
2024-05-02,30.660484313964844
2024-05-03,30.504005432128906
2024-05-06,30.731792449951172
2024-05-07,31.424633026123047
2024-05-08,31.32971954345703
2024-05-09,32.11747360229492
2024-05-10,32.74387741088867
2024-05-13,32.70591354370117
2024-05-14,33.17097091674805
2024-05-15,33.78788375854492
2024-05-16,33.58857345581055
2024-05-17,32.94318771362305
2024-05-20,32.97166442871094
2024-05-21,32.66794967651367
2024-05-22,32.94318771362305
2024-05-23,32.838783264160156
2024-05-24,32.41169357299805
2024-05-27,33.23741149902344
2024-05-28,33.24689865112305
2024-05-29,32.48762130737305
2024-05-30,33.04758834838867
2024-05-31,33.06657028198242
2024-06-03,33.82584762573242
2024-06-04,33.7594108581543
2024-06-05,33.40824508666992
2024-06-06,33.09504318237305
2024-06-07,32.44016647338867
2024-06-10,31.899181365966797
2024-06-11,31.975107192993164
2024-06-12,32.3167839050293
2024-06-13,31.94663429260254
2024-06-14,31.47208595275879
2024-06-17,31.358196258544922
2024-06-18,31.709360122680664
2024-06-19,31.41514015197754
2024-06-20,31.813762664794922
2024-06-21,31.728343963623047
2024-06-24,31.76630973815918
2024-06-25,31.94663429260254
2024-06-26,31.529035568237305
2024-06-27,30.94059181213379
2024-06-28,30.323678970336914
2024-07-01,30.94059181213379
2024-07-02,30.513498306274414
2024-07-03,31.035503387451172
2024-07-04,31.291757583618164
2024-07-05,31.88968849182129
2024-07-08,31.377180099487305
2024-07-09,30.978553771972656
2024-07-10,31.36768341064453
2024-07-11,32.29779815673828
2024-07-12,32.1649284362793
2024-07-15,31.06397247314453
2024-07-16,30.950082778930664
2024-07-17,31.073467254638672
2024-07-18,31.10193634033203
2024-07-19,31.120922088623047
2024-07-22,31.32023048400879
2024-07-23,31.424633026123047
2024-07-24,31.557504653930664
2024-07-25,31.604957580566406
2024-07-26,31.91816520690918
2024-07-29,32.34526062011719
2024-07-30,32.49711608886719
2024-07-31,32.73439025878906
2024-08-01,32.5066032409668
2024-08-02,29.953529357910156
2024-08-05,29.289161682128906
2024-08-06,29.422035217285156
2024-08-07,30.304697036743164
2024-08-08,30.42807960510254
2024-08-09,30.200294494628906
2024-08-12,30.71280860900879
2024-08-13,30.646371841430664
2024-08-14,28.90003204345703
2024-08-15,29.232213973999023
2024-08-16,29.43152618408203
2024-08-19,29.773202896118164
2024-08-20,29.934547424316406
2024-08-21,29.88709259033203
2024-08-22,30.057931900024414
2024-08-23,30.41858673095703
2024-08-26,30.45655059814453
2024-08-27,30.485023498535156
2024-08-28,30.485023498535156
2024-08-29,30.95957374572754
2024-08-30,30.969066619873047
2024-09-02,31.044992446899414
2024-09-03,30.95957374572754
2024-09-04,30.665353775024414
2024-09-05,31.291757583618164
2024-09-06,31.139902114868164
2024-09-09,31.48157501220703
2024-09-10,31.424633026123047
2024-09-11,31.16837501525879
2024-09-12,30.969066619873047
2024-09-13,31.32971954345703
2024-09-16,31.00702667236328
2024-09-17,31.035503387451172
2024-09-18,30.636878967285156
2024-09-19,29.46000099182129
2024-09-20,29.497962951660156
2024-09-23,30.31418800354004
2024-09-24,30.57044219970703
2024-09-25,30.447063446044922
2024-09-26,31.32971954345703
2024-09-27,31.529035568237305
2024-09-30,31.01651954650879
2024-10-01,30.665353775024414
2024-10-02,30.684335708618164
2024-10-03,30.45655059814453
2024-10-04,29.858617782592773
2024-10-07,29.925058364868164
2024-10-08,29.75421905517578
2024-10-09,29.83014678955078
2024-10-10,29.763710021972656
2024-10-11,29.953529357910156
2024-10-14,30.23826026916504
2024-10-15,30.181312561035156
2024-10-16,30.133859634399414
2024-10-17,29.925058364868164
2024-10-18,29.88709259033203
2024-10-21,29.934547424316406
2024-10-22,29.43152618408203
2024-10-23,29.05188751220703
2024-10-24,29.20374298095703
2024-10-25,29.14679718017578
2024-10-28,29.194252014160156
2024-10-29,28.72919464111328
2024-10-30,28.65326690673828
2024-10-31,28.2546443939209
2024-11-01,28.226171493530273
2024-11-04,28.6722469329834
2024-11-05,28.833593368530273
2024-11-06,27.571292877197266
2024-11-07,28.567846298217773
2024-11-08,28.61530113220215
2024-11-11,29.194252014160156
2024-11-12,28.586828231811523
2024-11-13,30.342660903930664
2024-11-14,30.133859634399414
2024-11-15,30.304697036743164
2024-11-18,30.29520606994629
2024-11-19,29.820655822753906
2024-11-20,29.422035217285156
2024-11-21,29.20374298095703
2024-11-22,29.43152618408203
2024-11-25,29.384071350097656
2024-11-26,29.232213973999023
2024-11-27,29.554908752441406
2024-11-28,29.554908752441406
2024-11-29,30.247751235961914
2024-12-02,30.209787368774414
2024-12-03,30.08640480041504
2024-12-04,29.3935604095459
2024-12-05,29.18475914001465
2024-12-06,29.1657772064209
2024-12-09,29.365089416503906
2024-12-10,29.365089416503906
2024-12-11,28.662755966186523
2024-12-12,28.378026962280273
2024-12-13,27.789587020874023
2024-12-16,27.125219345092773
2024-12-17,26.887943267822266
2024-12-18,26.82150650024414
2024-12-19,26.887943267822266
2024-12-20,26.812015533447266
2024-12-23,27.01132583618164
2024-12-27,27.125219345092773
2024-12-30,27.125219345092773
