portfolio_loss,portfolio_loss_rate,number_of_defaults
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
11013053.326687574,0.014367457734030812,1
0.0,0.0,0
0.0,0.0,0
11013053.326687574,0.014367457734030812,1
0.0,0.0,0
31846549.42151597,0.04154651205398039,2
0.0,0.0,0
0.0,0.0,0
45566606.44064173,0.05944548461712071,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
28303173.084995482,0.03692387850808116,3
28147661.379650842,0.03672100036090359,2
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
22655200.1733266,0.02955562106990889,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
0.0,0.0,0
13026730.652996954,0.016994469791224577,2
0.0,0.0,0
0.0,0.0,0
16881428.775578648,0.022023248887339048,1
16881428.775578648,0.022023248887339048,1
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
0.0,0.0,0
47082290.7656302,0.061422822765900435,4
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
0.0,0.0,0
51177656.8276927,0.06676557350510572,4
0.0,0.0,0
0.0,0.0,0
24951500.5292141,0.03255133872687375,2
0.0,0.0,0
29811868.60397862,0.03889209916946531,2
31329053.708148587,0.040871395211375915,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
59032146.77121514,0.07701241867496113,4
21541564.964799237,0.02810278993261902,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
15059126.182352323,0.019645901324393148,1
12357574.877490142,0.01612149959514106,1
0.0,0.0,0
0.0,0.0,0
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
23284872.089363053,0.030377081238274473,2
4645776.186764995,0.0060608072098738185,1
0.0,0.0,0
0.0,0.0,0
33123610.543451186,0.043212546090945936,2
12954393.14521759,0.016900099405939454,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
15817893.367368415,0.02063577716874876,1
0.0,0.0,0
0.0,0.0,0
81511554.47698905,0.10633870363138695,6
0.0,0.0,0
15115135.719909279,0.019718970494193872,1
0.0,0.0,0
45206521.417854525,0.05897572330823683,3
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
22186793.4137802,0.028944544911418936,3
0.0,0.0,0
23121346.06018095,0.030163747729119988,2
0.0,0.0,0
0.0,0.0,0
58285229.1885201,0.07603800163712017,4
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
43758710.573025085,0.057086931843879606,4
0.0,0.0,0
0.0,0.0,0
15345518.185576417,0.020019523868444168,1
0.0,0.0,0
0.0,0.0,0
35264355.55046474,0.04600532866406507,2
0.0,0.0,0
205754920.14214876,0.268424662173169,16
22345857.267696045,0.029152057136263062,2
28179059.93201244,0.03676196242297513,2
23150543.20783926,0.030201837872924023,2
0.0,0.0,0
44898961.33205184,0.0585744852135536,4
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
17003351.064255137,0.022182306805014877,2
0.0,0.0,0
15199283.140644098,0.01982874790786584,1
49552743.065295875,0.06464573633459933,3
0.0,0.0,0
0.0,0.0,0
51513139.89503579,0.06720323948633315,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
104635671.93035038,0.1365060668768585,7
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
6527963.900327631,0.008516279967514305,1
23531314.96458277,0.030698586772529186,3
15115135.719909279,0.019718970494193872,1
0.0,0.0,0
0.0,0.0,0
26506591.283099905,0.034580085888652586,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
27021985.648906693,0.035252461345978536,2
0.0,0.0,0
0.0,0.0,0
47508433.82307867,0.06197876235730375,4
0.0,0.0,0
0.0,0.0,0
21873482.085904047,0.028535803835958475,2
0.0,0.0,0
0.0,0.0,0
18423536.62888647,0.024035058759359445,1
0.0,0.0,0
0.0,0.0,0
15059126.182352323,0.019645901324393148,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
8367052.55026625,0.010915526358440137,1
0.0,0.0,0
15059126.182352323,0.019645901324393148,1
16622579.30751163,0.021685557905409717,1
0.0,0.0,0
28488030.432781905,0.03716504052304303,3
53739762.88562087,0.07010805713843059,4
0.0,0.0,0
16501031.235939557,0.021526988185536222,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
40544000.72886955,0.05289307148172614,3
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
8367052.55026625,0.010915526358440137,1
3036620.5354699735,0.003961527825524215,1
11013053.326687574,0.014367457734030812,1
16501031.235939557,0.021526988185536222,1
16283487.2034536,0.02124318363112999,2
25139619.631201997,0.03279675597553315,2
13934964.000771873,0.018179336862118735,2
25382477.803166017,0.033113584961787276,3
44838824.58445425,0.05849603174985551,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
23570721.3934801,0.030749995785528287,2
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
25139619.631201997,0.03279675597553315,2
0.0,0.0,0
0.0,0.0,0
28858606.1134297,0.03764848778067728,2
4645776.186764995,0.0060608072098738185,1
24951500.5292141,0.03255133872687375,2
0.0,0.0,0
25573416.670494385,0.03336268083236445,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
33571741.83722922,0.04379717119278307,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
23380195.528247967,0.03050143871104932,2
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
124056365.55159368,0.16184200110797864,10
8083054.654213435,0.010545027129293142,1
0.0,0.0,0
0.0,0.0,0
8367052.55026625,0.010915526358440137,1
0.0,0.0,0
0.0,0.0,0
8367052.55026625,0.010915526358440137,1
0.0,0.0,0
0.0,0.0,0
91956424.58813827,0.1199649183974344,7
0.0,0.0,0
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
58856697.94843306,0.07678353087509017,5
0.0,0.0,0
18423536.62888647,0.024035058759359445,1
0.0,0.0,0
4645776.186764995,0.0060608072098738185,1
8083054.654213435,0.010545027129293142,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
33121240.102246683,0.043209453650293335,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
55312472.51329784,0.07215978960837119,4
53555577.555254325,0.06986777182692146,4
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
48684480.246388406,0.06351301419273392,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
26328282.23589924,0.03434746668458111,2
0.0,0.0,0
0.0,0.0,0
86957229.77480923,0.11344304675529514,6
24922303.38155579,0.03251324858306971,2
44732445.513090365,0.05835725127124814,5
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6498766.752669321,0.00847818982371027,1
23142180.83656576,0.030190928453686292,2
27835725.823501587,0.036314054095796945,2
0.0,0.0,0
16622579.30751163,0.021685557905409717,1
64493087.315562114,0.08413667660158274,5
0.0,0.0,0
35146069.638506666,0.04585101470678397,4
0.0,0.0,0
21873482.085904047,0.028535803835958475,2
4645776.186764995,0.0060608072098738185,1
16127236.27299897,0.021039341102394585,1
25291288.214852817,0.032994620446043156,2
0.0,0.0,0
0.0,0.0,0
23477250.067173548,0.03062805454995841,3
0.0,0.0,0
30636720.172102362,0.03996818767011287,3
0.0,0.0,0
18226223.6516528,0.023777647324338895,1
18885538.777817775,0.024637779562655365,2
0.0,0.0,0
65287604.87085605,0.08517319182184131,5
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27331328.554537244,0.03565602527962436,2
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6498766.752669321,0.00847818982371027,1
3036620.5354699735,0.003961527825524215,1
100633749.32357535,0.13128522101312598,7
50742461.23219444,0.06619782411364442,3
0.0,0.0,0
0.0,0.0,0
33625354.064036086,0.043867112868340774,2
16127236.27299897,0.021039341102394585,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
27894482.102266222,0.03639070662136986,2
31326519.41364307,0.04086808901026043,2
18226223.6516528,0.023777647324338895,1
33868346.689316556,0.04418411726029611,3
38143430.19147901,0.049761324570999806,3
0.0,0.0,0
34925717.25183263,0.04556354641727154,3
0.0,0.0,0
0.0,0.0,0
48550121.00108306,0.06333773121526727,3
0.0,0.0,0
16127236.27299897,0.021039341102394585,1
3036620.5354699735,0.003961527825524215,1
0.0,0.0,0
17134608.052963268,0.022353542626872776,1
50517068.064481474,0.06590377969974805,3
21729781.335477248,0.028348334076495636,2
0.0,0.0,0
55025438.90075106,0.07178533003079712,4
0.0,0.0,0
0.0,0.0,0
38276240.42060741,0.049934586726103077,3
0.0,0.0,0
15059126.182352323,0.019645901324393148,1
21729781.335477248,0.028348334076495636,2
11213146.51598996,0.01462849619038723,1
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
11204092.281538276,0.014616684177229777,1
0.0,0.0,0
0.0,0.0,0
8083054.654213435,0.010545027129293142,1
52281848.42245637,0.06820608465105607,4
0.0,0.0,0
17134608.052963268,0.022353542626872776,1
11072205.431654952,0.014444626648298965,2
0.0,0.0,0
36475237.583184466,0.04758502649262635,3
0.0,0.0,0
8083054.654213435,0.010545027129293142,1
127018877.71915482,0.16570684831169127,11
25217662.707176704,0.032898569756165924,2
0.0,0.0,0
11213146.51598996,0.01462849619038723,1
26704941.71299335,0.03483885076824462,2
9755523.30312597,0.012726903663615688,1
47701583.15357117,0.06223074196367528,3
9755523.30312597,0.012726903663615688,1
57443196.54053339,0.07493949896744666,5
0.0,0.0,0
8083054.654213435,0.010545027129293142,1
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
16127236.27299897,0.021039341102394585,1
0.0,0.0,0
17541017.227015205,0.022883737701545115,2
0.0,0.0,0
0.0,0.0,0
126453707.33401567,0.16496953583529242,8
38608675.816550374,0.05036827676271919,3
0.0,0.0,0
0.0,0.0,0
4645776.186764995,0.0060608072098738185,1
13189289.29646699,0.017206541264055592,1
0.0,0.0,0
36611438.01818945,0.04776271145748063,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
34353459.92465177,0.04481698842673348,2
30583798.529142946,0.039899146919479954,2
23069312.81565146,0.03009586596923326,2
0.0,0.0,0
46347430.222941816,0.06046413515454589,3
11204092.281538276,0.014616684177229777,1
0.0,0.0,0
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
19704902.36911732,0.02570670853426697,2
149878296.988783,0.1955288904319264,13
0.0,0.0,0
23409392.67590628,0.030539528854853355,2
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
17732056.18186591,0.023132964144744084,2
0.0,0.0,0
88765386.12610917,0.1158019393514899,7
0.0,0.0,0
0.0,0.0,0
24366541.857667036,0.03178821076042314,3
0.0,0.0,0
16127236.27299897,0.021039341102394585,1
16501031.235939557,0.021526988185536222,1
0.0,0.0,0
0.0,0.0,0
11013053.326687574,0.014367457734030812,1
0.0,0.0,0
4645776.186764995,0.0060608072098738185,1
0.0,0.0,0
0.0,0.0,0
18423536.62888647,0.024035058759359445,1
19988858.71067782,0.02607715355207091,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
15199283.140644098,0.01982874790786584,1
0.0,0.0,0
62017470.293282196,0.08090702521625234,4
4645776.186764995,0.0060608072098738185,1
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
23570721.3934801,0.030749995785528287,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
17134608.052963268,0.022353542626872776,1
32656152.946924485,0.04260270819573899,3
43833556.105277225,0.057184574158804916,5
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
9289187.814006878,0.012118529652244917,1
19988858.71067782,0.02607715355207091,1
31846549.42151597,0.04154651205398039,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
43472092.85338638,0.05671301483371182,4
16622579.30751163,0.021685557905409717,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
48298019.605908096,0.0630088436640657,3
0.0,0.0,0
51805996.64040467,0.06758529583223472,3
0.0,0.0,0
73762262.32615224,0.0962290978623852,5
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
35767240.87866801,0.04666138502588402,3
52295504.11814807,0.06822389965883452,6
0.0,0.0,0
22655200.1733266,0.02955562106990889,2
23850691.055278797,0.031115239843046486,2
40422697.08989427,0.05273482064480899,5
28304425.016376268,0.036925511758249464,2
0.0,0.0,0
0.0,0.0,0
68564051.62918162,0.08944759320006507,4
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
155580871.96704167,0.20296838087521074,14
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
26846378.968738623,0.035023367607821994,2
15345518.185576417,0.020019523868444168,1
0.0,0.0,0
11013053.326687574,0.014367457734030812,1
0.0,0.0,0
4645776.186764995,0.0060608072098738185,1
4645776.186764995,0.0060608072098738185,1
0.0,0.0,0
35806752.07804623,0.04671293072081966,2
19096107.98090101,0.024912484863323956,2
0.0,0.0,0
4645776.186764995,0.0060608072098738185,1
3036620.5354699735,0.003961527825524215,1
15817893.367368415,0.02063577716874876,1
0.0,0.0,0
0.0,0.0,0
119219016.0694261,0.15553127036254943,10
0.0,0.0,0
11213146.51598996,0.01462849619038723,1
72844180.00143611,0.09503138196966765,6
8367052.55026625,0.010915526358440137,1
26790589.17915272,0.03495058511779958,2
39378930.66522164,0.05137313923404668,3
23150543.20783926,0.030201837872924023,2
12357574.877490142,0.01612149959514106,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
31242371.992908247,0.04075831159658846,2
31676816.070123367,0.041325080569009805,3
33622819.769530565,0.04386380666722528,2
0.0,0.0,0
16881428.775578648,0.022023248887339048,1
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
15115135.719909279,0.019718970494193872,1
11204092.281538276,0.014616684177229777,1
24989631.85777788,0.032601084263849854,2
8083054.654213435,0.010545027129293142,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
43302414.14701149,0.05649165463777972,4
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
17929229.518305488,0.023390193406560938,2
32485490.466670383,0.042380064583735964,3
146600772.24817556,0.19125308273481784,11
0.0,0.0,0
45787867.00170595,0.059734137696788876,4
0.0,0.0,0
97604507.7089165,0.12733331961269315,7
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
45269915.59762509,0.05905842636718144,3
0.0,0.0,0
16622579.30751163,0.021685557905409717,1
52104683.686087266,0.06797495829706161,3
34551278.88120139,0.04507505995448404,3
16127236.27299897,0.021039341102394585,1
6527963.900327631,0.008516279967514305,1
19988858.71067782,0.02607715355207091,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
40949170.42012099,0.05342164954645401,4
6716083.00231553,0.00876169721617371,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
114278357.65246959,0.14908576439084117,7
45861856.28585201,0.059830662963779424,3
0.0,0.0,0
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
9535387.288139295,0.012439717649234487,2
39592664.718649365,0.05165197334915121,3
0.0,0.0,0
0.0,0.0,0
32487378.18812959,0.04238252727573193,3
0.0,0.0,0
14240712.81700825,0.01857821200275399,2
20440629.531703576,0.0266665267244342,2
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
13189289.29646699,0.017206541264055592,1
15201817.435149617,0.01983205410898133,1
0.0,0.0,0
45754865.18342371,0.0596910840389838,3
27705123.517477833,0.036143672362766,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
38215082.36233062,0.049854800876409804,2
11204092.281538276,0.014616684177229777,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
44031242.53133537,0.05744247278934176,5
0.0,0.0,0
9289187.814006878,0.012118529652244917,1
21556341.84673324,0.02812206762249573,2
0.0,0.0,0
23198190.374122713,0.030263997623487013,2
26178801.372035734,0.03415245627921051,3
11013053.326687574,0.014367457734030812,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
11204092.281538276,0.014616684177229777,1
54484343.021525316,0.07107942477961712,4
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
57123499.26890738,0.07452242688929364,5
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
47206377.83665457,0.06158470482488967,3
0.0,0.0,0
16622579.30751163,0.021685557905409717,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
11013053.326687574,0.014367457734030812,1
45763349.199836925,0.059702152154574986,4
13189289.29646699,0.017206541264055592,1
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
64518892.43631869,0.08417034155995474,5
18423536.62888647,0.024035058759359445,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
18423536.62888647,0.024035058759359445,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6716083.00231553,0.00876169721617371,1
0.0,0.0,0
0.0,0.0,0
17929229.518305488,0.023390193406560938,2
18763324.314525187,0.024478340478528853,1
0.0,0.0,0
27252591.328084026,0.035553305921095506,3
27556858.01813424,0.0359502475030069,2
68398752.50839876,0.08923194654324146,5
0.0,0.0,0
47624491.34487703,0.06213016919151144,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
15345518.185576417,0.020019523868444168,1
0.0,0.0,0
44612569.32882775,0.058200862669502584,4
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
9755523.30312597,0.012726903663615688,1
6527963.900327631,0.008516279967514305,1
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
21775209.18466785,0.028407598540566854,2
16881428.775578648,0.022023248887339048,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
86292576.83765435,0.11257595089194983,6
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
28085521.057116926,0.03663993306456883,2
18423536.62888647,0.024035058759359445,1
33549949.549234323,0.04376874131349284,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
33538672.34879575,0.04375402925355332,2
0.0,0.0,0
16881428.775578648,0.022023248887339048,1
0.0,0.0,0
0.0,0.0,0
21146807.42270455,0.02758779539541004,2
42176464.879632406,0.05502275877122374,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
9755523.30312597,0.012726903663615688,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
53084207.149346486,0.06925282934157613,4
0.0,0.0,0
42130466.211066216,0.05496274962509122,4
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
9564584.435797606,0.012477807793038522,2
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
0.0,0.0,0
0.0,0.0,0
6527963.900327631,0.008516279967514305,1
16881428.775578648,0.022023248887339048,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
16127236.27299897,0.021039341102394585,1
18226223.6516528,0.023777647324338895,1
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
24964483.429792084,0.032568276016632196,2
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
32837242.206193868,0.04283895442114634,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
8083054.654213435,0.010545027129293142,1
35190676.14582744,0.04590920766105224,2
0.0,0.0,0
66224123.829135954,0.08639495985937538,5
112448807.27208667,0.14669896147772593,9
17134608.052963268,0.022353542626872776,1
0.0,0.0,0
41862340.796581864,0.054612957388029376,3
0.0,0.0,0
12357574.877490142,0.01612149959514106,1
16881428.775578648,0.022023248887339048,1
22655200.1733266,0.02955562106990889,2
0.0,0.0,0
0.0,0.0,0
18423536.62888647,0.024035058759359445,1
0.0,0.0,0
53439617.59425919,0.06971649226901717,4
85097096.72157198,0.11101634616379823,6
0.0,0.0,0
16881428.775578648,0.022023248887339048,1
0.0,0.0,0
32080711.916222744,0.04185199679520489,2
0.0,0.0,0
87547184.6342161,0.11421269267056319,6
0.0,0.0,0
18226223.6516528,0.023777647324338895,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
17134608.052963268,0.022353542626872776,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
33482662.81123879,0.04368096008375259,2
19988858.71067782,0.02607715355207091,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
33504008.083090276,0.043708806792748765,2
29744382.01380379,0.038804057215686596,2
0.0,0.0,0
131325289.10597135,0.1713249254924766,10
31341045.551846243,0.04088703958377368,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
55860321.766787656,0.07287450520636626,4
0.0,0.0,0
0.0,0.0,0
11213146.51598996,0.01462849619038723,1
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
28388572.437111087,0.037035289171921434,2
0.0,0.0,0
129174372.47791159,0.16851887318106304,11
11204092.281538276,0.014616684177229777,1
50666696.32653285,0.06609898239849737,3
36489889.94661738,0.04760414173760713,2
23284872.089363053,0.030377081238274473,2
0.0,0.0,0
0.0,0.0,0
16127236.27299897,0.021039341102394585,1
0.0,0.0,0
0.0,0.0,0
