date,INDUSTRY_A,INDUSTRY_B
2023-07-18,0.0141880650786058,-0.0063183178029253
2023-07-19,-0.0008142385781376,0.0091382322135133
2023-07-20,-0.028375208081463,-0.0022739157655627
2023-07-21,-0.0139894068664772,-0.0036699408274076
2023-07-24,0.0031601977953289,0.0173731845638223
2023-07-25,0.0068110925707224,-0.0299011571389177
2023-07-26,-0.0092173509658718,-0.0035756725482201
2023-07-27,-0.0021397586334374,0.0055204651372982
2023-07-28,0.0096723986680364,0.014477275600111
2023-07-31,-0.0023712993106535,-0.0278240863549844
2023-08-01,-0.0052657749862578,0.0027697933389649
2023-08-02,-0.0128853670306057,0.0027697933389649
2023-08-03,0.0111007195672076,0.0027697933389649
2023-08-04,-0.0365653583957487,-0.0402211254963669
2023-08-06,0.0006416659891634,-0.0402211254963669
2023-08-07,0.0228342699026729,0.0058713802528496
2023-08-08,-0.0236097186775479,0.0034639478369729
2023-08-09,0.000360267098524,0.0159840547901037
2023-08-10,0.0035235041026323,0.0159840547901037
2023-08-11,0.0045561109725741,0.0126796982524481
2023-08-14,0.0275291653826731,0.0303716813907687
2023-08-15,-0.0187640718141464,0.0303716813907687
2023-08-16,0.0138977692172386,0.025503400143587
2023-08-17,-0.0049192597967091,0.0136737025941669
2023-08-18,0.0113329087946144,0.0435370497469128
2023-08-21,-0.0088000208349821,-0.0125499837575675
2023-08-22,-0.0034734285815194,-0.0091085752011622
2023-08-23,-0.0104802489971632,-0.0457825192334261
2023-08-24,-0.0050163936846776,0.0022477204983458
2023-08-25,-0.0057186621460709,0.0242024132987895
2023-08-28,0.0003605097525903,0.0186431188368549
2023-08-29,0.0033370449527596,0.0137903121840463
2023-08-30,0.0035508986472027,0.0216683593787258
2023-08-31,0.0008712722015888,0.0075915626655532
2023-09-01,0.0045959952038005,-0.0013815572151857
2023-09-04,0.0050597878270961,0.0349418042274098
2023-09-05,-0.0030447633051453,0.0041466480509497
2023-09-06,0.0152933474104333,-0.0158417524042975
2023-09-07,0.0003405970126323,-0.0338705885019368
2023-09-08,0.0064004338237815,-0.027892601945434
2023-09-11,0.0178392467712947,0.0131050681635395
2023-09-12,0.0121960882384638,-0.0055921231554225
2023-09-13,-0.0184300896796006,-0.0073522760337943
2023-09-14,-0.0002032412794737,-0.0071653046667906
2023-09-15,0.0012159353687931,0.0402519496316179
2023-09-18,0.0102143065684286,0.0211042995161286
2023-09-19,0.0103272426986402,0.027315576666607
2023-09-20,-0.0020808600748089,-0.0306278843874607
2023-09-21,-0.0020630335960721,0.0103406305322678
2023-09-22,-0.0114376047413808,-0.0094025601234238
2023-09-25,-0.0081012369160277,0.0165809380472318
2023-09-26,0.0091934841848787,0.0148056005743019
2023-09-27,0.0076592157574516,0.0148056005743019
2023-09-28,0.00257067539033,-0.0154120535390969
2023-09-29,-0.0260373037450068,-0.0134979544876285
2023-10-01,0.0060640222936076,-0.0134979544876285
2023-10-02,0.0040878830752657,0.0197112544871255
2023-10-03,0.0190560297929884,0.0338464735297274
2023-10-04,-0.0117762831195265,-0.0121190936337841
2023-10-05,0.0059640115505765,0.0397354177415058
2023-10-06,0.0179611904445669,0.0267511723470932
2023-10-08,0.0179611904445669,0.0086462049060906
2023-10-09,-0.0044534554665914,-0.0153116331257876
2023-10-10,0.0096668946005988,-0.009946614252692
2023-10-11,-0.0026612362117636,-0.0032567415021003
2023-10-12,0.0193149450694736,0.0065008899230367
2023-10-13,-0.0290709956628713,-0.0102548618014559
2023-10-16,-0.0081882622372471,-0.0043238257879366
2023-10-17,-0.0008404564101054,-0.0044350815880778
2023-10-18,0.0096840869814164,-0.0161118215277359
2023-10-19,-0.0060041706994523,0.0061513438059133
2023-10-20,-0.0071690173041324,-0.027308775675484
2023-10-23,0.0082226641190808,0.0209608876702153
2023-10-24,-0.000339942491716,-0.028241423276302
2023-10-25,0.0086716369603857,-0.0185342542423933
2023-10-26,0.0039055913221779,-0.0103571337987205
2023-10-27,-0.0137180714292035,-0.0145650550812256
2023-10-30,-0.0019995706771271,-0.0104244842134013
2023-10-31,0.0072644393385818,-0.0020349794762669
2023-11-01,0.0119622904600618,0.0111749049290327
2023-11-02,-0.0081706864791556,-0.0172953565779511
2023-11-03,-0.0195699555885692,-0.0076078448777243
2023-11-05,-0.0195699555885692,-0.0044392580583565
2023-11-06,-0.0040550505670162,-0.0363480438529095
2023-11-07,-0.0062285784732328,-0.0166315329579953
2023-11-08,0.0191081311060479,-0.0128852001079027
2023-11-09,-0.0170962095968086,0.0055820276250882
2023-11-10,0.0164811578895675,-0.0007759618622735
2023-11-13,-0.0073850298737069,0.0043540349671069
2023-11-14,-0.0277251975633437,-0.0432487042436354
2023-11-15,-0.0031688008102085,0.0202242640360994
2023-11-16,-0.0050287610580008,-0.0015950256385282
2023-11-17,0.0138054712707681,0.0383674144241793
2023-11-20,-0.0067221816777797,-0.0042938798077265
2023-11-21,0.0220646626561141,-0.0085310811120525
2023-11-22,0.0125309728466458,-0.0070515738659765
2023-11-23,0.0014296684052378,-0.0026288507538041
2023-11-24,-0.0112961392084147,-0.0208446930266392
2023-11-27,0.003516972371045,0.0163149041850188
2023-11-28,-0.001356834438262,0.0001677081822944
2023-11-29,0.0070540887954925,-0.0096704796643035
2023-11-30,0.009076310100955,0.0171329345725037
2023-12-05,0.0100292500269456,-0.0016480197016801
2023-12-06,-0.0046379521231605,0.0049291533742003
2023-12-07,-0.0097310108888159,-0.0117245037186496
2023-12-08,0.0012751132084212,0.0149754948778545
2023-12-11,-0.0070551833941544,-0.0305779409778508
2023-12-12,-0.0227991696102185,-0.0316945710633581
2023-12-13,-0.0155580126183992,-0.0115639567287013
2023-12-14,-0.0140665618431712,-0.0185012210462284
2023-12-15,-0.0090890306197845,-0.0117675959467192
2023-12-18,0.0160700519782774,0.0190802407750952
2023-12-19,0.000393552983312,-0.0063712223404514
2023-12-20,-0.0049987918794762,0.0016637161756616
2023-12-21,0.0072100288802274,-0.008662436270946
2023-12-22,0.0006377690673707,-0.0286660471621573
2023-12-25,0.0027405654100471,0.0125142758255697
2023-12-26,-0.0031608235225705,0.0240388735414229
2023-12-27,-0.0103748613692326,-0.003138028823598
2023-12-28,-0.0002298969599914,-0.0015910370723838
2023-12-29,-0.0011718660160569,0.0008072459932437
2024-01-01,0.0103755049215643,0.0258910277564036
2024-01-02,0.0103755049215643,0.0117334067800339
2024-01-03,-0.0082212033552013,0.0059915994448473
2024-01-04,-0.0082212033552013,0.010197508495541
2024-01-05,0.0267276905287188,0.0142722239482589
2024-01-08,-0.0261105218896889,-0.0235174296073542
2024-01-09,0.0149825016114716,0.0168721147893972
2024-01-10,0.0149825016114716,0.0163044922203312
2024-01-11,0.0149825016114716,0.0209874785946789
2024-01-12,0.0149825016114716,0.028462601774448
2024-01-15,0.004505553006875,0.0156180917272179
2024-01-16,-0.0034855248770294,-0.0107052617969437
2024-01-17,0.0206812116850276,0.0154779582058197
2024-01-18,0.0098585667903485,0.0076631939344065
2024-01-19,-0.0068381878110395,-0.0039659840995468
2024-01-22,0.0174319282132125,0.0183726807870913
2024-01-23,-0.0203376779167655,-0.0152981178864192
2024-01-24,0.0215875255124565,0.0098776880659384
2024-01-25,-0.0214057443008101,0.0141853007898362
2024-01-26,0.0083887101177535,0.0040128503564883
2024-01-29,-0.0042570128329848,0.012890931177583
2024-01-30,-0.0063038008027143,0.0126045319267842
2024-01-31,0.006706343428691,0.0074999331987565
2024-02-01,0.0001729970659501,-0.0013523166494813
2024-02-02,0.0127476814425111,-0.0047358048770455
2024-02-05,-0.0192631015219625,-0.0027984597121363
2024-02-06,0.0077748599368057,0.011506820961554
2024-02-07,0.0050927404354164,-0.0015443831127947
2024-02-08,0.0096497924526263,0.0051189201419284
2024-02-09,-0.0056453627297821,-0.0078636632041503
2024-02-12,0.0244476763853099,-0.010141525104246
2024-02-13,0.0061974572515495,-0.0202934225902473
2024-02-14,-0.0010988000598756,-0.0068751476593575
2024-02-15,-0.0248203395601585,-0.0093534569006413
2024-02-16,-0.0043604567463063,-0.0326306933548391
2024-02-19,0.010274817089291,0.0266489141497196
2024-02-20,0.0180814921075588,0.0159578288884361
2024-02-21,0.0007526976629253,0.0194089272047713
2024-02-22,0.0007526976629253,0.0284101093455437
2024-02-23,-0.0110984512267576,-0.003802163482965
2024-02-26,0.0054741937314971,-0.022592117790056
2024-02-27,0.0058323279154492,0.0359569424424443
2024-02-28,0.0078792339896094,0.025760339673775
2024-02-29,0.0023949767615444,0.0003708091918877
2024-03-01,0.0047752566809717,-0.0088117498723657
2024-03-04,-0.0113653022468126,0.0112543567134595
2024-03-05,0.0166681081143982,-0.0041805149847236
2024-03-06,0.0118159856546463,0.0058270675310907
2024-03-07,0.0042777028938851,0.0091224359210841
2024-03-08,0.0121322056174918,0.0084412388309747
2024-03-09,0.0121322056174918,0.0084412388309747
2024-03-10,0.0138897534723365,0.0084412388309747
2024-03-11,0.0171219439436232,0.0084412388309747
2024-03-12,0.0076902112696343,-0.0073119098467775
2024-03-13,0.026103908128458,0.0223554180332472
2024-03-14,0.0087559691041411,-0.0177449121553853
2024-03-15,-0.0096724242769492,0.0118639931306093
2024-03-18,0.0036426934195112,-0.025179343166436
2024-03-19,0.0126594791478058,-0.0001941296631747
2024-03-20,0.0171358038305205,0.0090064459920935
2024-03-21,0.0026564802322463,0.0184193297985537
2024-03-22,-0.0105699156502559,-0.0205481981919307
2024-03-25,-0.0021579810447772,0.010504234252494
2024-03-26,-0.0157705270313618,-0.0333159566730023
2024-03-27,0.0100846511245255,-0.0025848389437283
2024-03-28,-0.0045067121550433,-0.0292549826547285
2024-03-29,-0.0079477517722237,-0.0048967760549435
2024-04-01,-0.0089438982859238,-0.0042209683996004
2024-04-02,0.0200885134427899,0.0022518588325149
2024-04-03,-0.007997101619022,0.0171482061173957
2024-04-04,0.002737521828367,-0.0062650684399309
2024-04-05,-0.0016615975741671,-0.0062650684399309
2024-04-08,0.0177944338355081,-0.0010140538202441
2024-04-09,-0.0003092057209492,0.0010826785119594
2024-04-10,-0.0116348813261991,-0.0077965822693468
2024-04-11,0.0002638743254204,0.0164301585687434
2024-04-12,0.0146891003397344,-0.0007230625783043
2024-04-15,-0.0023674377263297,0.0080512492775699
2024-04-16,-0.0068222613871241,0.0042974025934227
2024-04-17,-0.0008548778484305,-0.0143841364862158
2024-04-18,-0.0112820405545557,0.0138870114477476
2024-04-19,-0.0016770577497195,0.0224118940880987
2024-04-22,-0.0059636351285789,0.0005626918823333
2024-04-23,0.0289121206762188,0.0022188474995564
2024-04-24,-0.0225737739987973,0.0048191232133296
2024-04-25,-0.0097217092647168,-0.0061488875494952
2024-04-26,-0.006831018525419,-0.0002869787828595
2024-04-29,-0.0112064344862289,-0.0093149268783682
2024-04-30,0.0055977839186784,-0.0110685076916335
2024-05-01,-0.0082010083557506,-0.0099041696520339
2024-05-02,-0.0169457852107153,-0.0162252155081477
2024-05-03,0.0016255584788348,-0.0162252155081477
2024-05-04,0.0016255584788348,0.0183163749231266
2024-05-06,0.0086783901547739,-0.002138274915689
2024-05-07,-0.0076689215491877,0.0052528647439773
2024-05-08,0.0174317374976213,0.0052528647439773
2024-05-09,0.0060223787777324,0.0001696678736007
2024-05-10,0.0060223787777324,0.0251040821988249
2024-05-13,0.0063039145162171,-0.0215770084576958
2024-05-14,0.0063039145162171,0.0209844889811029
2024-05-15,-0.0024591540399772,0.0127305925710506
2024-05-16,-0.0080813864938233,-0.0260948941200754
2024-05-17,0.0018940282259916,-0.0239809249487983
2024-05-20,-0.0026772521547231,0.0167606388878148
2024-05-21,-0.0227171548689553,-0.0319323277173668
2024-05-22,-0.0121843869419389,-0.0082353752502653
2024-05-23,-0.0041886014277545,0.0174583390018821
2024-05-24,0.0116521799491003,0.0140479941029905
2024-05-27,0.0019475637721266,0.0067671849754958
2024-05-28,-0.0101437882637604,0.0061419402152783
2024-05-29,-0.0131445310523104,0.0040295295241901
2024-05-30,0.0144337100254259,0.0116531557896238
2024-05-31,-0.0019145567075437,0.0045510768388305
2024-06-03,-0.034138220441208,-0.0161841287433926
2024-06-04,-0.0011602479740776,-0.0014395463947566
2024-06-05,-0.0030565179151806,0.004118701581153
2024-06-06,-0.0134824822798138,-0.010129915332636
2024-06-07,0.0010106658089698,0.0022286277250102
2024-06-10,0.0021430324074208,0.0161167992247554
2024-06-11,-0.0128324146364097,-0.0052089603902095
2024-06-12,0.0156791563834188,-0.0153974277467827
2024-06-13,0.0023557601693606,-0.0069706993820664
2024-06-14,-0.0042485246136772,-0.0154974177622181
2024-06-17,-0.0018346085884053,0.0251879362980048
2024-06-18,-0.0149731643341265,-0.0257158206868357
2024-06-19,-0.015423214841962,0.0154082127963295
2024-06-20,-0.0053480764662554,-0.0035951884879643
2024-06-21,-0.0046333952932748,-0.0162943827501289
2024-06-24,-0.0026218077593732,0.0335314231044791
2024-06-25,0.016904851051691,-0.0020642545994847
2024-06-26,0.0079708892367402,-0.0071186437395993
2024-06-27,0.0079708892367402,0.0018773907856329
2024-06-28,0.0141211141597226,0.023399140978733
2024-07-01,-0.0054383829906348,-0.0056659976782308
2024-07-02,0.0091971866438974,0.0110921862345186
2024-07-03,-0.0045236496555645,-0.0258682276800619
2024-07-04,0.0015665023297041,0.0163372841007133
2024-07-05,0.0015665023297041,0.000604250200467
2024-07-08,0.0041785003416043,0.0132055613174596
2024-07-09,0.010663705996628,0.0132055613174596
2024-07-10,-0.0192035128019793,-0.0191652784183285
2024-07-11,0.010869527810324,-0.0012426827179076
2024-07-12,-0.0081285198862917,-0.0309213977549979
2024-07-15,0.0212317706546112,0.0245172361531643
2024-07-16,0.0094387517752971,0.0194705535254646
2024-07-17,0.0071205003385208,0.0007612178914393
2024-07-18,-0.0017651692494664,-0.0071883365364051
2024-07-19,0.03181688905298,0.0270132585198572
2024-07-22,-0.0053656052962172,0.0034118674075343
2024-07-23,-0.0119304270142758,0.0143188231650552
2024-07-24,-0.0077328291496856,0.002500040107207
2024-07-25,0.0129917315569176,0.0132727876866475
2024-07-26,0.0013336399018356,0.0009345290647762
2024-07-29,0.0013336399018356,-0.0085465073891544
2024-07-30,-0.0051938011572364,0.018004782559031
2024-07-31,-0.0011024395922218,-0.0119092798665542
2024-08-01,-0.0059955711623381,0.0121052563253082
2024-08-02,0.0083072795979737,0.0129706070603338
2024-08-05,-0.0028902543869174,0.0038037632889594
2024-08-06,-0.0075227334994077,-0.0082431239918661
2024-08-07,0.0118376538487009,0.0195746712252466
2024-08-08,-0.0115829181514096,-0.0191939037225814
2024-08-09,0.0015044258337609,0.025546423504192
2024-08-12,0.0015044258337609,-0.0097151209789531
2024-08-13,-0.0163125199788777,-0.018871123035706
2024-08-14,-0.0041731410167708,-0.0085322999427698
2024-08-15,-0.0062055512759105,-0.0036403529941299
2024-08-16,-0.0062230667995669,-0.0246500993614716
2024-08-19,0.0095584353502733,0.0164724427063168
2024-08-20,0.010318091720272,-0.0158438633806081
2024-08-21,0.0037870178310098,0.0119109054313199
2024-08-22,-0.012174424821275,-0.0071935833316688
2024-08-23,-0.0011951997437243,0.0255843704044325
2024-08-26,0.0232939524441508,-0.0098247130918836
2024-08-27,0.0301271240687358,0.0049791111894474
2024-08-28,0.0119680795319291,0.0210277662704613
2024-08-29,-0.0117482827221016,-2.0934030898874903e-05
2024-08-30,-0.0010904049311927,0.007246277409539
2024-09-02,-0.0010904049311927,0.0188546857272082
2024-09-03,0.0011047945177527,0.0188546857272082
2024-09-04,0.0133527707966861,0.0188546857272082
2024-09-05,0.0089817607318506,-0.004126861570209
2024-09-06,-0.0123431533767816,-0.0155377653895255
2024-09-07,-0.0123431533767816,-0.0035446130656499
2024-09-09,-0.007249856628167,0.0068636603720147
2024-09-10,-0.007249856628167,0.0017923094144075
2024-09-11,0.0173710282258922,0.0299559328593917
2024-09-12,0.0031207869968064,-0.0098910929393014
2024-09-13,0.0191045197932264,-0.0098910929393014
2024-09-16,0.0017139823571716,-0.0038440423501696
2024-09-17,-0.0104774839155663,-0.0272910815210704
2024-09-18,0.0077944198826874,-0.0065369402484174
2024-09-19,0.0369143747479618,0.0066103092955532
2024-09-20,-0.0148885896997764,-0.001664058779212
2024-09-23,0.0185517617476075,0.0120339435766654
2024-09-24,0.0070669090422472,-0.0221213023544961
2024-09-25,-0.0079301385483012,-0.020118395180016
2024-09-26,-0.0225405501993745,-0.0118728630900096
2024-09-27,-0.0267139314593252,-0.0349404989234079
2024-09-30,-0.006246325528161,-0.0156455871385003
2024-10-01,0.0049569020264848,0.0073204106111473
2024-10-02,0.0109255849512254,0.0172857534925079
2024-10-03,0.0109255849512254,0.0082864411075947
2024-10-04,0.0038416028098,0.0095937031590735
2024-10-05,0.004585848140462,0.0095937031590735
2024-10-07,0.0018998803686923,0.0095937031590735
2024-10-08,-0.0037893104120772,-0.0139752341683335
2024-10-09,0.0052594019589179,0.0049105127094146
2024-10-10,-0.0077580850076411,-0.0141373075492382
2024-10-11,-0.0143247847333934,0.005371261456195
2024-10-12,0.027795968835378,0.0153754670645719
2024-10-14,0.0011434120343814,-0.0116620336547561
2024-10-15,0.0099025729952242,-0.0020864048548318
2024-10-16,-0.0166780075241467,0.0045648861294991
2024-10-17,-0.0062451638747933,-0.0096096353434292
2024-10-18,0.0006941602441901,0.0167223329874387
2024-10-21,0.0004404474903957,-0.0168892648562706
2024-10-22,0.0067265240493461,-0.0029138403325518
2024-10-23,0.0228550876583535,0.0136770534955281
2024-10-24,-0.0266204259747839,-0.0108860615899469
2024-10-25,0.0235351735071227,0.0366185731928308
2024-10-28,0.0221714514650787,-0.0012879285573019
2024-10-29,0.0111458287517213,-0.003648690597297
2024-10-30,0.002891472793003,-0.0164736422120195
2024-10-31,0.002891472793003,-0.014202603282403
2024-11-01,0.006013441270981,0.0180106386596696
2024-11-03,0.006013441270981,0.0146741983850761
2024-11-04,0.0035218367519698,-0.0172023361499818
2024-11-05,-0.0035396732073966,-0.012804657118119
2024-11-06,0.0106361090803338,-0.012804657118119
2024-11-07,0.0128766270323705,-0.0030849438895493
2024-11-08,-0.0326743974674737,-0.0448717973698
2024-11-11,0.0172595237369865,0.0046024003439967
2024-11-12,-0.0088086954191813,0.018165863519075
2024-11-13,0.0153819193458599,0.0095584861164279
2024-11-14,-0.0033208370927676,-0.0039000247386829
2024-11-15,0.0029259535806495,0.0245977787328356
2024-11-18,0.0052696090908467,0.0135155999864206
2024-11-19,0.014231241308842,-0.0081941203184274
2024-11-20,0.0092583427096885,0.0013260726767551
2024-11-21,-0.0299931423492731,-0.0484241441426922
2024-11-22,-0.0120174113382242,0.0003599133922489
2024-11-25,0.0015655947840835,0.0035536726159622
2024-11-26,0.0236113217922403,-0.00398653916292
2024-11-27,-0.0001292002502046,0.0042523936902188
2024-11-28,-0.00863527739846,-0.0047964209634191
2024-11-29,-0.0189993920090121,0.0087257489843975
2024-12-01,0.0112330841197638,0.0087257489843975
2024-12-02,-0.0079793746303652,0.0242179488814174
2024-12-03,-0.0001896918870094,0.0145554839069128
2024-12-04,-0.0001896918870094,0.004089565911031
2024-12-05,-0.006808351998664,-0.0024029140711206
2024-12-06,0.0040159843329685,-0.0088162532873076
2024-12-08,-0.0227867819736279,-0.0088162532873076
2024-12-09,-0.0013005329903186,-0.009517691134137
2024-12-11,0.0187427858203587,0.008430530253784
2024-12-12,0.0033114516984188,-0.016913382540896
2024-12-13,-0.0051648711024143,-0.000110707096217
2024-12-16,0.0192320459715184,0.0146910189297508
2024-12-17,0.0168046443343159,0.0192178168632242
2024-12-18,0.0197288160735762,0.0109736674681068
2024-12-19,0.0288826725278216,0.0103740408018361
2024-12-20,-0.008997542010372,-0.022708313171034
2024-12-23,0.0281722960586968,0.0285920189416564
2024-12-24,-0.0038094488005637,0.0155409376655721
2024-12-25,0.0084523062214133,0.0331443113273821
2024-12-26,-0.0183739939928789,-0.0148359828609398
2024-12-27,-0.0053502566073139,-0.0314310337802531
2024-12-30,0.0129239264573563,0.0038708063464269
2024-12-31,0.0090755744598387,0.0391428442052466
2025-01-01,-0.0040389243019313,-0.0084609808135676
2025-01-02,-0.0040389243019313,0.0150606232546089
2025-01-03,-0.0066005563037217,-0.0129958013555349
2025-01-06,0.0128862712428963,0.013121934397316
2025-01-07,-0.0243367391560578,-0.0321310013809564
2025-01-08,0.0182148303659265,0.0166518331610165
2025-01-09,-0.0089463511724469,-0.0078227017427365
