date,entity_code,stock_return
2023-07-09,A-0172SR,0.0119746097243704
2023-07-11,A-0172SR,-0.0072526213651983
2023-07-12,A-0172SR,0.0257491471526178
2023-08-02,A-0172SR,-0.0036404975638086
2023-08-03,A-0172SR,-0.0019836777755688
2023-08-05,A-0172SR,0.0337539614611599
2023-08-06,A-0172SR,0.001335995862812
2023-08-08,A-0172SR,-0.0487782061546143
2023-08-11,A-0172SR,0.0002766229623206
2023-08-12,A-0172SR,-0.0182186229335403
2023-09-01,A-0172SR,-0.0012726203663205
2023-09-02,A-0172SR,-0.0017055018722616
2023-09-03,A-0172SR,-0.0058042209804836
2023-09-05,A-0172SR,0.0074034276491745
2023-09-06,A-0172SR,-0.0055714970148978
2023-09-11,A-0172SR,0.0078935220029924
2023-10-01,A-0172SR,0.0082506251417443
2023-10-02,A-0172SR,-0.0249281618787177
2023-10-03,A-0172SR,-0.0074670540643598
2023-10-04,A-0172SR,-0.0137242640116034
2023-10-05,A-0172SR,0.0207962418402864
2023-10-08,A-0172SR,-0.0346978632060275
2023-10-10,A-0172SR,0.0172228838590656
2023-10-11,A-0172SR,0.0079767951395779
2023-11-01,A-0172SR,-0.0256379390302053
2023-11-04,A-0172SR,-0.0142347108589745
2023-11-05,A-0172SR,-0.0245513942013985
2023-11-07,A-0172SR,-0.0255158493576894
2023-11-09,A-0172SR,-0.0014394329297851
2023-11-10,A-0172SR,0.001669384187343
2023-11-12,A-0172SR,0.0087141697703847
2023-12-01,A-0172SR,0.0014051815393907492
2023-12-04,A-0172SR,-0.0059038066916032
2023-12-05,A-0172SR,0.0102631674622096
2023-12-06,A-0172SR,0.0456359193054784
2023-12-07,A-0172SR,0.0012200912315395
2023-12-09,A-0172SR,-0.0172539023616083
2023-12-10,A-0172SR,0.0301010871569421
2023-12-12,A-0172SR,-0.0170893076601114
2024-01-01,A-0172SR,-0.010858054646876
2024-01-03,A-0172SR,0.005037460927168
2024-01-04,A-0172SR,0.0068438049006819
2024-01-05,A-0172SR,-0.0272236439780067
2024-01-07,A-0172SR,-0.0264930206798855
2024-01-10,A-0172SR,-0.0051959499381035
2024-01-11,A-0172SR,-0.0067950919344753
2024-02-02,A-0172SR,0.0055310910208343
2024-02-04,A-0172SR,0.0479734116001131
2024-02-05,A-0172SR,-0.0310500262873636
2024-02-08,A-0172SR,-0.0028365125308605
2024-02-09,A-0172SR,0.0027968954788752
2024-02-10,A-0172SR,0.0010296633445995
2024-03-01,A-0172SR,-0.0391849783704628
2024-03-04,A-0172SR,-0.0082547414923304
2024-03-05,A-0172SR,-0.0110142209124868
2024-03-06,A-0172SR,-0.0724893069629107
2024-03-07,A-0172SR,-0.005058848596668
2024-03-09,A-0172SR,0.0113974713898718
2024-03-10,A-0172SR,-0.0062826449994743
2024-03-12,A-0172SR,-0.0299675145273057
2024-04-01,A-0172SR,-0.0167112249877541
2024-04-03,A-0172SR,-0.0164515862264879
2024-04-04,A-0172SR,0.0270803711575617
2024-04-06,A-0172SR,-0.0092619086920485
2024-04-07,A-0172SR,-0.028307323025599
2024-04-09,A-0172SR,0.042595103949156
2024-04-10,A-0172SR,0.0348454346899357
2024-04-11,A-0172SR,-0.0244590204828805
2024-04-12,A-0172SR,-0.0099612622113174
2024-05-01,A-0172SR,0.0234912786456637
2024-05-02,A-0172SR,0.00210503346598
2024-05-03,A-0172SR,0.0271285761416457
2024-05-04,A-0172SR,0.0006768526351889
2024-05-06,A-0172SR,-0.0030275478643949
2024-05-07,A-0172SR,-0.0324410717502508
2024-05-08,A-0172SR,-0.0036415663828396
2024-05-09,A-0172SR,0.0268186341210578
2024-05-11,A-0172SR,-0.0338224445402319
2024-05-12,A-0172SR,0.0084988276225082
2024-06-02,A-0172SR,0.0321077994212128
2024-06-03,A-0172SR,0.0032966979085215
2024-06-05,A-0172SR,0.0040588618066659
2024-06-06,A-0172SR,-0.0064473192488714
2024-06-08,A-0172SR,-0.0180171768956068
2024-06-09,A-0172SR,0.0248641095666572
2024-06-11,A-0172SR,0.0138970513913316
2024-06-12,A-0172SR,0.01887797525554175
2024-07-02,A-0172SR,0.0238588991197519
2024-07-03,A-0172SR,-0.014690203217672
2024-07-05,A-0172SR,-0.0317682102458868
2024-07-06,A-0172SR,0.0158923709232097
2024-07-08,A-0172SR,0.0318502786253241
2024-07-10,A-0172SR,0.0022807590067761
2024-07-11,A-0172SR,-0.0333273258074715
2024-08-01,A-0172SR,0.0041611620224051
2024-08-02,A-0172SR,0.0322793752743696
2024-08-03,A-0172SR,0.027513324563612
2024-08-04,A-0172SR,0.0150605140030563
2024-08-05,A-0172SR,0.0019595749664451
2024-08-07,A-0172SR,-0.0035198156738015
2024-08-08,A-0172SR,-0.0059023539079511
2024-08-10,A-0172SR,0.0052396983126124
2024-08-11,A-0172SR,-0.0130675069693165
2024-09-01,A-0172SR,0.0271639048480891
2024-09-02,A-0172SR,0.0102002622762634
2024-09-04,A-0172SR,-0.0066265178496721
2024-09-05,A-0172SR,-0.0286798682323228
2024-09-08,A-0172SR,-0.027922940017116
2024-09-10,A-0172SR,-0.0197510117582917
2024-09-12,A-0172SR,0.0106741090127194
2024-10-01,A-0172SR,-0.0435622475687898
2024-10-05,A-0172SR,0.0289029551876687
2024-10-06,A-0172SR,0.0051850451666573
2024-10-07,A-0172SR,0.0078898203803146
2024-10-09,A-0172SR,0.0346339282045644
2024-10-10,A-0172SR,0.00852804607276
2024-10-12,A-0172SR,0.003751216390242
2024-11-01,A-0172SR,0.0552232246584142
2024-11-03,A-0172SR,-0.0011702823830004
2024-11-04,A-0172SR,0.016225973154856
2024-11-06,A-0172SR,0.0258895497932153
2024-11-07,A-0172SR,0.0205692711977604
2024-11-09,A-0172SR,0.0143684480880525
2024-11-10,A-0172SR,-0.0188299869735023
2024-11-11,A-0172SR,0.0229186064539246
2024-11-12,A-0172SR,0.0045089750194442
2024-12-01,A-0172SR,0.0015968462982885
2024-12-02,A-0172SR,0.0096752374972502
2024-12-03,A-0172SR,0.0089364136903003
2024-12-04,A-0172SR,-0.0013995631058789
2024-12-06,A-0172SR,0.0030927217130006
2024-12-07,A-0172SR,-0.0065725798499627
2024-12-08,A-0172SR,-0.0421643296035369
2024-12-09,A-0172SR,0.0087040408653598
2024-12-11,A-0172SR,-0.0124960321006588
2024-12-12,A-0172SR,0.0070058857143866
2025-01-01,A-0172SR,0.0059924822684585995
2025-01-05,A-0172SR,0.0049790788225306
2025-01-07,A-0172SR,-0.0084761232544659
2025-01-08,A-0172SR,-0.0019214818087146
2025-01-09,A-0172SR,0.0059254741620422
2025-01-10,A-0172SR,0.0272092771101659
2025-01-12,A-0172SR,-0.003269174097356
2025-02-01,A-0172SR,-0.0094524050320837
2025-02-04,A-0172SR,0.0040616337862528
2025-02-05,A-0172SR,0.0026803086635984
2025-02-06,A-0172SR,-0.001664929423594
2025-02-07,A-0172SR,-0.0464904356616776
2025-02-09,A-0172SR,-0.0197901918732337
2025-02-10,A-0172SR,0.0213006243094548
2025-02-12,A-0172SR,0.0150297594023646
2025-03-01,A-0172SR,0.0248232717452641
2025-03-02,A-0172SR,-0.019349648282096
2025-03-03,A-0172SR,-0.0276100107545511
2025-03-04,A-0172SR,-0.0106456044070763
2025-03-06,A-0172SR,-0.0230682837360575
2025-03-07,A-0172SR,0.0138870694441611
2025-03-09,A-0172SR,-0.0133967513851803
2025-03-10,A-0172SR,-0.0158529506698693
2025-03-11,A-0172SR,0.0347464398708175
2025-03-12,A-0172SR,0.0091113307480486
2025-04-02,A-0172SR,-0.0189694819246416
2025-04-03,A-0172SR,0.0215177604326275
2025-04-04,A-0172SR,-0.0023915320815584
2025-04-07,A-0172SR,-0.0066267056723266
2025-04-08,A-0172SR,-0.0242965553433757
2025-04-09,A-0172SR,-0.0280024946891002
2025-04-11,A-0172SR,-0.011430714366282
2025-04-12,A-0172SR,-0.0039112483523802
2025-05-02,A-0172SR,0.0036082176615216
2025-05-03,A-0172SR,-0.0142904286070738
2025-05-05,A-0172SR,-0.0050053944783576
2025-05-06,A-0172SR,0.0254027675636841
2025-05-08,A-0172SR,-0.002050381576156751
2025-05-09,A-0172SR,-0.0295035307159976
2025-05-11,A-0172SR,0.0004142016002185
2025-05-12,A-0172SR,-0.0111696268420451
2025-06-01,A-0172SR,0.0067881257100536
2025-06-02,A-0172SR,0.0023109633302977
2025-06-03,A-0172SR,-7.22628259466427e-05
2025-06-05,A-0172SR,-0.0262603300683295
2025-06-06,A-0172SR,0.0127643368997355
2025-06-08,A-0172SR,0.0185295214764841
2025-06-10,A-0172SR,-0.0089696730706222
2025-06-11,A-0172SR,0.0072443398416905
2025-07-02,A-0172SR,0.0018801137008186497
2025-07-03,A-0172SR,-0.0034841124400532
2025-07-04,A-0172SR,0.0150747239720862
2025-07-05,A-0172SR,0.0316492280395323
2025-07-07,A-0172SR,-0.0128311170868298
2025-07-08,A-0172SR,0.0128731373149806
2025-07-10,A-0172SR,-0.0042588205446227
2025-07-11,A-0172SR,0.0086051676510348
2025-08-01,A-0172SR,0.0068951600032603
2025-08-04,A-0172SR,0.0256589977968132
2025-08-05,A-0172SR,-0.0159539496376278
2025-08-08,A-0172SR,-0.0142330188503188
2025-08-09,A-0172SR,-0.0051250986178013
2025-08-10,A-0172SR,-0.031289799313129
2025-08-12,A-0172SR,-0.0141209211404733
2025-09-01,A-0172SR,-0.001289930381977
2025-09-04,A-0172SR,0.0263735065387177
2025-09-05,A-0172SR,-0.0060006681590816
2025-09-06,A-0172SR,-0.0274253161922096
2025-09-07,A-0172SR,-0.0020287109831374
2025-09-09,A-0172SR,0.0228550324829837
2025-09-10,A-0172SR,-0.0172997508478331
2025-09-12,A-0172SR,0.0104344851551508
2025-10-01,A-0172SR,-0.0113197823231547
2025-10-03,A-0172SR,0.0133562321426391
2025-10-04,A-0172SR,0.0007136168276139
2025-10-06,A-0172SR,-0.0494775754159884
2025-10-07,A-0172SR,-0.013123077852193
2025-10-09,A-0172SR,-0.0083212948639822
2025-10-10,A-0172SR,-0.0035195118757714
2025-10-11,A-0172SR,-0.0148381545389483
2025-10-12,A-0172SR,0.0274798272276194
2025-11-02,A-0172SR,-0.0238752989087327
2025-11-03,A-0172SR,-0.0082547631347879
2025-11-04,A-0172SR,-0.0112372980840149
2025-11-06,A-0172SR,0.01094582745546
2025-11-07,A-0172SR,0.0331289529949349
2025-11-08,A-0172SR,-0.0250849398244399
2025-11-09,A-0172SR,-0.0374458345247498
2025-11-11,A-0172SR,0.0372862145302496
2025-11-12,A-0172SR,-0.0085442329635067
2025-12-02,A-0172SR,0.0223725549427758
2025-12-03,A-0172SR,0.002066445084964
2025-12-05,A-0172SR,-0.0357546098076085
2025-12-06,A-0172SR,-0.0218086674368441
2025-12-08,A-0172SR,-0.0091537576111083
2025-12-09,A-0172SR,-0.0226941202578079
2025-12-11,A-0172SR,0.0104747543175273
2023-01-02,A-03PK8Q,0.0360902367161814
2023-01-03,A-03PK8Q,0.0132485063195222
2023-01-05,A-03PK8Q,-0.004491806022975
2023-01-06,A-03PK8Q,-0.0596635538883673
2023-01-08,A-03PK8Q,-0.0064345351245458
2023-01-09,A-03PK8Q,0.0006095504670596
2023-01-11,A-03PK8Q,-0.0202264347803833
2023-02-01,A-03PK8Q,0.0069782969178921
2023-02-02,A-03PK8Q,0.0130536156138776
2023-02-03,A-03PK8Q,0.0069117335633869
2023-02-05,A-03PK8Q,0.0172335315753406
2023-02-06,A-03PK8Q,-0.0133175485507578
2023-02-08,A-03PK8Q,-0.0280572577168
2023-02-10,A-03PK8Q,0.0108055791298797
2023-02-11,A-03PK8Q,-0.0205919661093255
2023-03-01,A-03PK8Q,0.0298845722521897
2023-03-02,A-03PK8Q,0.0376254910878772
2023-03-03,A-03PK8Q,0.0096695261041926
2023-03-04,A-03PK8Q,0.0083386606493456
2023-03-05,A-03PK8Q,0.0003552596716087
2023-03-07,A-03PK8Q,-0.0050989545565097
2023-03-08,A-03PK8Q,0.0376632327684724
2023-03-10,A-03PK8Q,0.0176429878213205
2023-03-11,A-03PK8Q,-0.0149653479856208
2023-04-01,A-03PK8Q,-0.0407924032084751
2023-04-04,A-03PK8Q,0.0100357231643394
2023-04-05,A-03PK8Q,-0.0227912817720633
2023-04-07,A-03PK8Q,0.000631794734627
2023-04-08,A-03PK8Q,-0.0429715973070227
2023-04-09,A-03PK8Q,-0.0026986012432227
2023-04-10,A-03PK8Q,-0.0029128751679285
2023-04-12,A-03PK8Q,0.0077532988018747
2023-05-01,A-03PK8Q,0.0133043891083311
2023-05-04,A-03PK8Q,0.0010455513689391
2023-05-05,A-03PK8Q,-0.0166194416942054
2023-05-06,A-03PK8Q,-0.0022719843697887
2023-05-07,A-03PK8Q,0.0201922432315994
2023-05-09,A-03PK8Q,0.0127686502965479
2023-05-10,A-03PK8Q,-0.0027107802684787
2023-05-12,A-03PK8Q,-0.005707742230404
2023-06-01,A-03PK8Q,-0.0120074817763114
2023-06-02,A-03PK8Q,0.0110148467724571
2023-06-03,A-03PK8Q,-0.0429495798249303
2023-06-04,A-03PK8Q,0.0125217859750566
2023-06-06,A-03PK8Q,-0.014337674896161
2023-06-07,A-03PK8Q,0.0047653542137019
2023-06-09,A-03PK8Q,0.028753004270199
2023-06-11,A-03PK8Q,-0.0157921675194053
2023-06-12,A-03PK8Q,-0.0184104134417013
2023-07-03,A-03PK8Q,-0.0418808433189409
2023-07-06,A-03PK8Q,-0.0293898775101753
2023-07-07,A-03PK8Q,0.0094828399021863
2023-07-08,A-03PK8Q,0.0096546361813548
2023-07-09,A-03PK8Q,0.0121360559652969
2023-07-11,A-03PK8Q,-0.0105574611278692
2023-07-12,A-03PK8Q,-0.0331375932147716
2023-08-02,A-03PK8Q,-0.0280710655779194
2023-08-03,A-03PK8Q,0.0353524102324228
2023-08-05,A-03PK8Q,-0.0075844891331991
2023-08-08,A-03PK8Q,-0.034310575355028
2023-08-09,A-03PK8Q,0.0087181139419714
2023-08-11,A-03PK8Q,-0.0023833715090467
2023-08-12,A-03PK8Q,0.0277126790794908
2023-09-01,A-03PK8Q,0.0185373061136987
2023-09-02,A-03PK8Q,0.0129063752582231
2023-09-03,A-03PK8Q,0.0399383027403397
2023-09-06,A-03PK8Q,-0.011444782197393
2023-09-08,A-03PK8Q,0.0075245997111903
2023-09-10,A-03PK8Q,0.017039440768466
2023-09-11,A-03PK8Q,-0.01742378962252
2023-10-01,A-03PK8Q,0.0304184668878744
2023-10-02,A-03PK8Q,0.013226789015605
2023-10-03,A-03PK8Q,-0.0074101330390457
2023-10-04,A-03PK8Q,0.0065285726977575
2023-10-05,A-03PK8Q,0.0117027243552329
2023-10-07,A-03PK8Q,0.0063620446721179
2023-10-08,A-03PK8Q,-0.0057880884195577
2023-10-10,A-03PK8Q,-0.0011833393829669
2023-10-11,A-03PK8Q,0.0215203168807386
2023-11-01,A-03PK8Q,-0.0083638767108353
2023-11-04,A-03PK8Q,-0.0069531633190453
2023-11-05,A-03PK8Q,-0.0024192321297747
2023-11-07,A-03PK8Q,-0.006745962748097
2023-11-08,A-03PK8Q,0.0309192473180704
2023-11-09,A-03PK8Q,-0.0056066561506276
2023-11-10,A-03PK8Q,-0.0103926931821018
2023-11-12,A-03PK8Q,-0.0260362267354624
2023-12-01,A-03PK8Q,-0.0149192776356622
2023-12-04,A-03PK8Q,-0.017602686233221
2023-12-05,A-03PK8Q,0.0047282387239788
2023-12-06,A-03PK8Q,0.00263990409448905
2023-12-07,A-03PK8Q,0.0005515694649993
2023-12-09,A-03PK8Q,-0.0037614311866002
2023-12-10,A-03PK8Q,0.0268010478457547
2023-12-12,A-03PK8Q,-0.0053981086517413
2024-01-01,A-03PK8Q,0.0433727896513638
2024-01-02,A-03PK8Q,0.0413963159925586
2024-01-03,A-03PK8Q,0.0008170045497624
2024-01-04,A-03PK8Q,0.0012105223430079
2024-01-05,A-03PK8Q,-0.0102532989769582
2024-01-07,A-03PK8Q,0.0032895708485172
2024-01-08,A-03PK8Q,0.0045777829829004
2024-01-10,A-03PK8Q,0.0296690461247176
2024-01-11,A-03PK8Q,0.0127930522530405
2024-02-01,A-03PK8Q,-0.0148366359663066
2024-02-04,A-03PK8Q,-0.0097805985263825
2024-02-05,A-03PK8Q,0.0170676538213113
2024-02-07,A-03PK8Q,-0.0153399200822776
2024-02-08,A-03PK8Q,0.0023145173993617
2024-02-09,A-03PK8Q,-0.0187756151370708
2024-02-10,A-03PK8Q,-0.0008142506583628
2024-02-12,A-03PK8Q,-0.0216753281867108
2024-03-01,A-03PK8Q,-0.0181343431322299
2024-03-04,A-03PK8Q,-0.033978769945133
2024-03-05,A-03PK8Q,-0.0137915874855364
2024-03-06,A-03PK8Q,-0.0417178153045523
2024-03-07,A-03PK8Q,-0.0009979696422193
2024-03-09,A-03PK8Q,0.0048767096391117
2024-03-10,A-03PK8Q,0.0164195737066848
2024-04-01,A-03PK8Q,-0.0113359121258535
2024-04-03,A-03PK8Q,-0.01147594106303675
2024-04-04,A-03PK8Q,-0.01161597000022
2024-04-07,A-03PK8Q,-0.0096037772870222
2024-04-09,A-03PK8Q,0.0446843975875712
2024-04-10,A-03PK8Q,0.0165868088633307
2024-04-11,A-03PK8Q,-0.0133383482632384
2024-04-12,A-03PK8Q,-0.0078160996090089
2024-05-01,A-03PK8Q,-0.0004455986821532
2024-05-02,A-03PK8Q,-0.0460787513892177
2024-05-03,A-03PK8Q,0.0351707091030508
2024-05-04,A-03PK8Q,-0.0281512315266893
2024-05-06,A-03PK8Q,0.0471569484236168
2024-05-07,A-03PK8Q,-0.0254365452355102
2024-05-08,A-03PK8Q,-0.0287548396790347
2024-05-09,A-03PK8Q,0.0235678717104103
2024-05-11,A-03PK8Q,0.0040567207439288
2024-05-12,A-03PK8Q,-0.0136288044644928
2024-06-02,A-03PK8Q,-0.010546497708852
2024-06-03,A-03PK8Q,0.002776907256764
2024-06-05,A-03PK8Q,-0.0035555639962496
2024-06-06,A-03PK8Q,-0.0072221264435295
2024-06-08,A-03PK8Q,-0.0163220424348859
2024-06-09,A-03PK8Q,0.0131631397162003
2024-06-11,A-03PK8Q,0.0113499431607818
2024-06-12,A-03PK8Q,0.0107955771451943
2024-07-02,A-03PK8Q,0.0164069336282034
2024-07-03,A-03PK8Q,0.0160852044148594
2024-07-05,A-03PK8Q,0.0306375635899386
2024-07-06,A-03PK8Q,0.0038039384100322
2024-07-08,A-03PK8Q,0.0279235956966778
2024-07-10,A-03PK8Q,0.001882611522081
2024-07-11,A-03PK8Q,0.0476856516977036
2024-08-01,A-03PK8Q,-0.0042225125929926
2024-08-02,A-03PK8Q,0.0195600881028013
2024-08-03,A-03PK8Q,0.0226007380331805
2024-08-05,A-03PK8Q,-0.0057359439001139
2024-08-07,A-03PK8Q,-0.013601052273083
2024-08-08,A-03PK8Q,-0.0087907010626343
2024-08-10,A-03PK8Q,-0.0075169232646912
2024-08-11,A-03PK8Q,-0.0275417588275374
2024-09-01,A-03PK8Q,0.0106208838661341
2024-09-02,A-03PK8Q,0.005979959992633
2024-09-04,A-03PK8Q,0.0142937616697741
2024-09-05,A-03PK8Q,0.0167067159196039
2024-09-07,A-03PK8Q,0.0244765143499681
2024-09-08,A-03PK8Q,-0.002347616230393347
2024-09-09,A-03PK8Q,-0.0291717468107548
2024-09-10,A-03PK8Q,-0.0269407418049198
2024-09-12,A-03PK8Q,0.0270327202662038
2024-10-01,A-03PK8Q,-0.0180806652282497
2024-10-04,A-03PK8Q,-0.0091809156078157
2024-10-05,A-03PK8Q,-0.0091288952288638
2024-10-06,A-03PK8Q,0.0113483802380335
2024-10-07,A-03PK8Q,-0.0216699665529072
2024-10-09,A-03PK8Q,0.0060831131418923
2024-10-10,A-03PK8Q,-0.0217778460351469
2024-10-12,A-03PK8Q,0.0211271609150276
2024-11-03,A-03PK8Q,0.008301095450052401
2024-11-04,A-03PK8Q,-0.0045249700149228
2024-11-06,A-03PK8Q,0.0353164985027992
2024-11-09,A-03PK8Q,0.0103327523878765
2024-11-10,A-03PK8Q,-0.0239757274498643
2024-11-11,A-03PK8Q,0.0498212792477392
2024-11-12,A-03PK8Q,0.0065210187370152
2024-12-01,A-03PK8Q,-0.0066728957083021
2024-12-02,A-03PK8Q,0.02237666105082
2024-12-03,A-03PK8Q,-0.0164898464678179
2024-12-04,A-03PK8Q,-0.0058907279885536
2024-12-06,A-03PK8Q,0.0047083904907107
2024-12-08,A-03PK8Q,-0.0357160788556548
2024-12-09,A-03PK8Q,0.0282082709798103
2024-12-11,A-03PK8Q,-0.0055725256696902
2024-12-12,A-03PK8Q,-0.0024691907645692
2025-01-01,A-03PK8Q,0.020359066315352
2025-01-04,A-03PK8Q,0.0325297267203282
2025-01-05,A-03PK8Q,0.022356355817080703
2025-01-07,A-03PK8Q,0.012182984913833201
2025-01-08,A-03PK8Q,0.0020096140105857006
2025-01-09,A-03PK8Q,-0.0081637568926618
2025-01-10,A-03PK8Q,-0.0033371695772939
2025-01-12,A-03PK8Q,-0.0151581690691091
2025-02-01,A-03PK8Q,0.028263053701964
2025-02-05,A-03PK8Q,0.019008099718920098
2025-02-06,A-03PK8Q,0.009753145735876198
2025-02-07,A-03PK8Q,0.0004981917528323
2025-02-09,A-03PK8Q,0.0123580126063971
2025-02-10,A-03PK8Q,-0.0170385706662706
2025-02-12,A-03PK8Q,-0.022338885097043
2025-03-01,A-03PK8Q,-0.0001738591946572
2025-03-02,A-03PK8Q,0.0197875426468165
2025-03-03,A-03PK8Q,-4.45715764269888e-05
2025-03-04,A-03PK8Q,-0.0032282732980508
2025-03-06,A-03PK8Q,-0.0024939735150774
2025-03-07,A-03PK8Q,0.026719571102374
2025-03-09,A-03PK8Q,-0.0384128724862587
2025-03-10,A-03PK8Q,-0.0299030736385899
2025-03-11,A-03PK8Q,0.0339514206287914
2025-03-12,A-03PK8Q,0.0087609795960479
2025-04-02,A-03PK8Q,0.00786468275493885
2025-04-03,A-03PK8Q,0.0069683859138298
2025-04-04,A-03PK8Q,-0.0270537919762506
2025-04-06,A-03PK8Q,-0.0005023381247835
2025-04-07,A-03PK8Q,0.0042860076544561
2025-04-09,A-03PK8Q,0.005380033595537
2025-04-11,A-03PK8Q,-0.0304256838112232
2025-05-02,A-03PK8Q,-0.0073030073118408
2025-05-03,A-03PK8Q,0.009213081465482
2025-05-05,A-03PK8Q,-0.0127488222361354
2025-05-06,A-03PK8Q,0.0311388527963136
2025-05-08,A-03PK8Q,-0.0178505185115996
2025-05-09,A-03PK8Q,0.0033043286239243
2025-05-11,A-03PK8Q,-0.0008365468441966
2025-06-01,A-03PK8Q,0.0090438954583082
2025-06-02,A-03PK8Q,0.0069359602994792
2025-06-03,A-03PK8Q,0.0348383317848539
2025-06-06,A-03PK8Q,0.0083349611389503
2025-06-08,A-03PK8Q,-0.0212109241470151
2025-06-10,A-03PK8Q,0.0304971111731106
2025-06-11,A-03PK8Q,-0.0027203874970272
2025-07-01,A-03PK8Q,-0.0124214320087193
2025-07-02,A-03PK8Q,-0.0263620983522389
2025-07-03,A-03PK8Q,-0.031101316096568
2025-07-04,A-03PK8Q,-0.0244528157570372
2025-07-05,A-03PK8Q,-0.0203637594592311
2025-07-07,A-03PK8Q,-0.0164170454753279
2025-07-08,A-03PK8Q,-0.0144085829080867
2025-07-10,A-03PK8Q,0.0018038285961401
2025-07-11,A-03PK8Q,0.0033052055291739
2025-08-01,A-03PK8Q,0.0591571852898157
2025-08-04,A-03PK8Q,0.0251246874775304
2025-08-05,A-03PK8Q,0.0108179304953436
2025-08-07,A-03PK8Q,0.0078391999327878
2025-08-08,A-03PK8Q,0.0182416145390518
2025-08-12,A-03PK8Q,0.0362722108585083
2025-09-01,A-03PK8Q,-0.0124253201356487
2025-09-04,A-03PK8Q,-0.0055569064506919
2025-09-05,A-03PK8Q,0.0010381689464563
2025-09-07,A-03PK8Q,0.0270893855670429
2025-09-09,A-03PK8Q,0.0058580332343946
2025-09-10,A-03PK8Q,-0.003871503908965
2025-09-12,A-03PK8Q,0.0186955792145863
2025-10-01,A-03PK8Q,0.0207159428381756
2025-10-02,A-03PK8Q,6.428684596753841e-05
2025-10-03,A-03PK8Q,-0.0008609148997594
2025-10-04,A-03PK8Q,-0.0124488293811165
2025-10-06,A-03PK8Q,0.0177325684755699
2025-10-07,A-03PK8Q,0.0194249912507254
2025-10-09,A-03PK8Q,0.0201453985826406
2025-10-10,A-03PK8Q,-0.0190622500062869
2025-10-11,A-03PK8Q,0.0173861944299431
2025-10-12,A-03PK8Q,0.0255617527209875
2025-11-02,A-03PK8Q,0.0289607055064629
2025-11-03,A-03PK8Q,-0.0265883602490444
2025-11-04,A-03PK8Q,-0.0160871712691392
2025-11-06,A-03PK8Q,-0.0452558071399734
2025-11-08,A-03PK8Q,-0.0010407326401439
2025-11-09,A-03PK8Q,0.0062758850132168
2025-11-11,A-03PK8Q,0.008894430302743
2025-11-12,A-03PK8Q,-0.0121591205517421
2025-12-02,A-03PK8Q,0.0350761576874972
2025-12-03,A-03PK8Q,0.0078923915824248
2025-12-05,A-03PK8Q,-0.0303931051381549
2025-12-06,A-03PK8Q,-0.0185254046973514
2025-12-08,A-03PK8Q,-0.0188429328927638
